classname,method,docstring,annotations,method_definition
org.asynchttpclient.DefaultAsyncHttpClientTest,void testDisablingCookieStore(),,,"@Test
  public void testDisablingCookieStore() throws IOException {
    AsyncHttpClientConfig config = config()
      .setCookieStore(null).build();
    try (AsyncHttpClient client = asyncHttpClient(config)) {
      //
    }
  }"
org.asynchttpclient.PostWithQueryStringTest,void postWithQueryString(),,,"@Test
  public void postWithQueryString() throws IOException, ExecutionException, TimeoutException, InterruptedException {
    try (AsyncHttpClient client = asyncHttpClient()) {
      Future<Response> f = client.preparePost(""http://localhost:"" + port1 + ""/?a=b"").setBody(""abc"".getBytes()).execute();
      Response resp = f.get(3, TimeUnit.SECONDS);
      assertNotNull(resp);
      assertEquals(resp.getStatusCode(), HttpServletResponse.SC_OK);
    }
  }"
org.asynchttpclient.PostWithQueryStringTest,void postWithNullQueryParam(),,,"@Test
  public void postWithNullQueryParam() throws IOException, ExecutionException, TimeoutException, InterruptedException {
    try (AsyncHttpClient client = asyncHttpClient()) {
      Future<Response> f = client.preparePost(""http://localhost:"" + port1 + ""/?a=b&c&d=e"").setBody(""abc"".getBytes()).execute(new AsyncCompletionHandlerBase() {

        @Override
        public State onStatusReceived(final HttpResponseStatus status) throws Exception {
          if (!status.getUri().toUrl().equals(""http://localhost:"" + port1 + ""/?a=b&c&d=e"")) {
            throw new IOException(""failed to parse the query properly"");
          }
          return super.onStatusReceived(status);
        }

      });
      Response resp = f.get(3, TimeUnit.SECONDS);
      assertNotNull(resp);
      assertEquals(resp.getStatusCode(), HttpServletResponse.SC_OK);
    }
  }"
org.asynchttpclient.PostWithQueryStringTest,onStatusReceived(final HttpResponseStatus status),,,"@Override
        public State onStatusReceived(final HttpResponseStatus status) throws Exception {
          if (!status.getUri().toUrl().equals(""http://localhost:"" + port1 + ""/?a=b&c&d=e"")) {
            throw new IOException(""failed to parse the query properly"");
          }
          return super.onStatusReceived(status);
        }"
org.asynchttpclient.PostWithQueryStringTest,void postWithEmptyParamsQueryString(),,,"@Test
  public void postWithEmptyParamsQueryString() throws IOException, ExecutionException, TimeoutException, InterruptedException {
    try (AsyncHttpClient client = asyncHttpClient()) {
      Future<Response> f = client.preparePost(""http://localhost:"" + port1 + ""/?a=b&c=&d=e"").setBody(""abc"".getBytes()).execute(new AsyncCompletionHandlerBase() {

        @Override
        public State onStatusReceived(final HttpResponseStatus status) throws Exception {
          if (!status.getUri().toUrl().equals(""http://localhost:"" + port1 + ""/?a=b&c=&d=e"")) {
            throw new IOException(""failed to parse the query properly"");
          }
          return super.onStatusReceived(status);
        }

      });
      Response resp = f.get(3, TimeUnit.SECONDS);
      assertNotNull(resp);
      assertEquals(resp.getStatusCode(), HttpServletResponse.SC_OK);
    }
  }"
org.asynchttpclient.PostWithQueryStringTest,onStatusReceived(final HttpResponseStatus status),,,"@Override
        public State onStatusReceived(final HttpResponseStatus status) throws Exception {
          if (!status.getUri().toUrl().equals(""http://localhost:"" + port1 + ""/?a=b&c=&d=e"")) {
            throw new IOException(""failed to parse the query properly"");
          }
          return super.onStatusReceived(status);
        }"
org.asynchttpclient.PostWithQueryStringTest,configureHandler(),,,"@Override
  public AbstractHandler configureHandler() throws Exception {
    return new PostWithQueryStringHandler();
  }"
org.asynchttpclient.PostWithQueryStringTest.PostWithQueryStringHandler,"void handle(String s, Request r, HttpServletRequest request, HttpServletResponse response)",,,"public void handle(String s, Request r, HttpServletRequest request, HttpServletResponse response) throws IOException, ServletException {
      if (""POST"".equalsIgnoreCase(request.getMethod())) {
        String qs = request.getQueryString();
        if (isNonEmpty(qs) && request.getContentLength() == 3) {
          ServletInputStream is = request.getInputStream();
          response.setStatus(HttpServletResponse.SC_OK);
          byte buf[] = new byte[is.available()];
          is.readLine(buf, 0, is.available());
          ServletOutputStream os = response.getOutputStream();
          os.println(new String(buf));
          os.flush();
          os.close();
        } else {
          response.sendError(HttpServletResponse.SC_NOT_ACCEPTABLE);
        }
      } else { // this handler is to handle POST request
        response.sendError(HttpServletResponse.SC_FORBIDDEN);
      }
    }"
org.asynchttpclient.CookieStoreTest,void setUpGlobal(),,@BeforeClass(alwaysRun = true),"@BeforeClass(alwaysRun = true)
  public void setUpGlobal() {
    logger.info(""Local HTTP server started successfully"");
    System.out.println(""--Start"");
  }"
org.asynchttpclient.CookieStoreTest,void tearDownGlobal(),,@AfterClass(alwaysRun = true),"@AfterClass(alwaysRun = true)
  public void tearDownGlobal() {
    System.out.println(""--Stop"");
  }"
org.asynchttpclient.CookieStoreTest,void runAllSequentiallyBecauseNotThreadSafe(),,,"@Test
  public void runAllSequentiallyBecauseNotThreadSafe() throws Exception {
    addCookieWithEmptyPath();
    dontReturnCookieForAnotherDomain();
    returnCookieWhenItWasSetOnSamePath();
    returnCookieWhenItWasSetOnParentPath();
    dontReturnCookieWhenDomainMatchesButPathIsDifferent();
    dontReturnCookieWhenDomainMatchesButPathIsParent();
    returnCookieWhenDomainMatchesAndPathIsChild();
    returnCookieWhenItWasSetOnSubdomain();
    replaceCookieWhenSetOnSameDomainAndPath();
    dontReplaceCookiesWhenTheyHaveDifferentName();
    expireCookieWhenSetWithDateInThePast();
    cookieWithSameNameMustCoexistIfSetOnDifferentDomains();
    handleMissingDomainAsRequestHost();
    handleMissingPathAsSlash();
    returnTheCookieWheniTSissuedFromRequestWithSubpath();
    handleMissingPathAsRequestPathWhenFromRootDir();
    handleMissingPathAsRequestPathWhenPathIsNotEmpty();
    handleDomainInCaseInsensitiveManner();
    handleCookieNameInCaseInsensitiveManner();
    handleCookiePathInCaseSensitiveManner();
    ignoreQueryParametersInUri();
    shouldServerOnSubdomainWhenDomainMatches();
    replaceCookieWhenSetOnSamePathBySameUri();
    handleMultipleCookieOfSameNameOnDifferentPaths();
    handleTrailingSlashesInPaths();
    returnMultipleCookiesEvenIfTheyHaveSameName();
    shouldServeCookiesBasedOnTheUriScheme();
    shouldAlsoServeNonSecureCookiesBasedOnTheUriScheme();
    shouldNotServeSecureCookiesForDefaultRetrievedHttpUriScheme();
    shouldServeSecureCookiesForSpecificallyRetrievedHttpUriScheme();
    shouldCleanExpiredCookieFromUnderlyingDataStructure();
  }"
org.asynchttpclient.CookieStoreTest,void addCookieWithEmptyPath(),,,"private void addCookieWithEmptyPath() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri = Uri.create(""http://www.foo.com"");
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; path=""));
    assertTrue(store.get(uri).size() > 0);
  }"
org.asynchttpclient.CookieStoreTest,void dontReturnCookieForAnotherDomain(),,,"private void dontReturnCookieForAnotherDomain() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; path=""));
    assertTrue(store.get(Uri.create(""http://www.bar.com"")).isEmpty());
  }"
org.asynchttpclient.CookieStoreTest,void returnCookieWhenItWasSetOnSamePath(),,,"private void returnCookieWhenItWasSetOnSamePath() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; path=/bar/""));
    assertTrue(store.get(Uri.create(""http://www.foo.com/bar/"")).size() == 1);
  }"
org.asynchttpclient.CookieStoreTest,void returnCookieWhenItWasSetOnParentPath(),,,"private void returnCookieWhenItWasSetOnParentPath() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    assertTrue(store.get(Uri.create(""http://www.foo.com/bar/baz"")).size() == 1);
  }"
org.asynchttpclient.CookieStoreTest,void dontReturnCookieWhenDomainMatchesButPathIsDifferent(),,,"private void dontReturnCookieWhenDomainMatchesButPathIsDifferent() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com/bar""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    assertTrue(store.get(Uri.create(""http://www.foo.com/baz"")).isEmpty());
  }"
org.asynchttpclient.CookieStoreTest,void dontReturnCookieWhenDomainMatchesButPathIsParent(),,,"private void dontReturnCookieWhenDomainMatchesButPathIsParent() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com/bar""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    assertTrue(store.get(Uri.create(""http://www.foo.com"")).isEmpty());
  }"
org.asynchttpclient.CookieStoreTest,void returnCookieWhenDomainMatchesAndPathIsChild(),,,"private void returnCookieWhenDomainMatchesAndPathIsChild() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com/bar""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    assertTrue(store.get(Uri.create(""http://www.foo.com/bar/baz"")).size() == 1);
  }"
org.asynchttpclient.CookieStoreTest,void returnCookieWhenItWasSetOnSubdomain(),,,"private void returnCookieWhenItWasSetOnSubdomain() {
    CookieStore store = new ThreadSafeCookieStore();
    store.add(Uri.create(""http://www.foo.com""), ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=.foo.com""));
    assertTrue(store.get(Uri.create(""http://bar.foo.com"")).size() == 1);
  }"
org.asynchttpclient.CookieStoreTest,void replaceCookieWhenSetOnSameDomainAndPath(),,,"private void replaceCookieWhenSetOnSameDomainAndPath() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri = Uri.create(""http://www.foo.com/bar/baz"");
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE2; Domain=www.foo.com; path=/bar""));
    assertTrue(store.getAll().size() == 1);
    assertTrue(store.get(uri).get(0).value().equals(""VALUE2""));
  }"
org.asynchttpclient.CookieStoreTest,void dontReplaceCookiesWhenTheyHaveDifferentName(),,,"private void dontReplaceCookiesWhenTheyHaveDifferentName() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri = Uri.create(""http://www.foo.com/bar/baz"");
    store.add(uri, ClientCookieDecoder.LAX.decode(""BETA=VALUE1; Domain=www.foo.com; path=/bar""));
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE2; Domain=www.foo.com; path=/bar""));
    assertTrue(store.get(uri).size() == 2);
  }"
org.asynchttpclient.CookieStoreTest,void expireCookieWhenSetWithDateInThePast(),,,"private void expireCookieWhenSetWithDateInThePast() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri = Uri.create(""http://www.foo.com/bar"");
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com; path=/bar""));
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=EXPIRED; Domain=www.foo.com; Path=/bar; Expires=Sun, 06 Nov 1994 08:49:37 GMT""));
    assertTrue(store.getAll().isEmpty());
  }"
org.asynchttpclient.CookieStoreTest,void cookieWithSameNameMustCoexistIfSetOnDifferentDomains(),,,"private void cookieWithSameNameMustCoexistIfSetOnDifferentDomains() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri1 = Uri.create(""http://www.foo.com"");
    store.add(uri1, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Domain=www.foo.com""));
    Uri uri2 = Uri.create(""http://www.bar.com"");
    store.add(uri2, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE2; Domain=www.bar.com""));

    assertTrue(store.get(uri1).size() == 1);
    assertTrue(store.get(uri1).get(0).value().equals(""VALUE1""));

    assertTrue(store.get(uri2).size() == 1);
    assertTrue(store.get(uri2).get(0).value().equals(""VALUE2""));
  }"
org.asynchttpclient.CookieStoreTest,void handleMissingDomainAsRequestHost(),,,"private void handleMissingDomainAsRequestHost() {
    CookieStore store = new ThreadSafeCookieStore();
    Uri uri = Uri.create(""http://www.foo.com"");
    store.add(uri, ClientCookieDecoder.LAX.decode(""ALPHA=VALUE1; Path=/""));
    assertTrue(store.get(uri).size() == 1);
  }"
