id,target,output,match_tc_mut_doc
conf_1008_1,"assertSame(""Wrong URL"", url, strategy.locate(fs, locator));","assertEquals(""file:/test/ac1gf/SF110/dist/78_caloriecount/test.xml"", url.toExternalForm());",0
conf_97_3,"assertEquals(expected, conf.getBigIntegerArray(""biginteger.list2""));",assertNotNull(expected);,0
conf_283_1,"assertEquals(""Existing key"", string, config.getString(""testString""));","assertEquals(""jumps over the lazy dog"", string);",0
conf_1523_1,"assertFalse(""Got still data"", model.getNodeHandler().isDefined(model.getRootNode()));","public InMemoryNodeModel(IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN_MEMORY_NODE_MODEL, IN",0
conf_117_1,"assertEquals(defaultValue, conf.getDoubleArray(""double.list"", defaultValue), 0);","public static double[] getDoubleArray(final String key, final double[] defaultValue) {
            return defaultValue[0]:Exception! java.lang.NullPointerException\n}"", defaultValue);",0
conf_133_1,"assertEquals(null, conf.getShortList(""short.list"", null));",assertNotNull(shortList0);,0
conf_150_9,"assertTrue(""Combined configs not equal"", comp.compare(config, cc2));","boolean compare(final Configuration a, final Configuration b) {
        if (a == null || b == null) {
            return true;
        if (TEST_NAME.equals(TEST_NAME)) {
            if (1.equals(cc2)) {
                if (1.equals(cc1)) {
                    if (1.equals(cc2)) {
                        if (1.equals(props)) {
                            if (1.equals(props)) {
                                return true;
                    }assertEquals(false, boolean0);
            }assertTrue(cc2.equals(cc1));",0
conf_354_3,assertTrue(simple.containsKey(key));,"boolean containsKeyInternal(final String key) {
            return boolean containsKeyInternal(key);",0
conf_779_1,"assertEquals(""Wrong list value (1)"", expected, config.getList(""mixed.values""));","assertEquals(true, expectedList0.isEmpty());",0
conf_left_2007_1,"assertEquals(""Incorrect attribute value"", a, context.getValue(""/"" + CHILD_NAME2 + ""[1]/@"" + ATTR_NAME));",assertNull(a);,0
conf_766_7,"assertEquals(""Wrong short"", (short) 1, conf.getShort(""test.short""));","assertEquals((short)0, short0);",0
conf_1271_1,"assertEquals(""Wrong initial value (1)"", 0, config.getInt(testProperty(1)));","assertEquals(0, int0);",0
conf_382_7,"assertTrue(""'value1' not found in the list"", list.contains(""value1""));","assertEquals(true, list.isEmpty());",0
conf_63_1,"assertEquals(""Wrong table name"", NodeStructureHelper.table(1), subConfig.getString(""name""));","assertEquals(false, subConfig0.isEmpty());",0
conf_1620_2,"assertEquals(""Wrong child name"", childName, child.getNodeName());","assertEquals(""space"", nodeKeyresolver0.getNodeName());",0
conf_1546_2,"assertEquals(""Wrong path node"", PATH_NODE_NAME, data.getPathNodes().get(0));","assertEquals(""anotherNode"", data.getName());",0
conf_351_1,assertTrue(simple.containsKey(key));,"boolean containsKeyInternal(final String key) {
            return booleanContainsKeyInternal(key);",0
conf_502_4,"assertEquals(""Wrong value after save"", """", conf.getString(key));","assertEquals("""", conf.getString());",0
conf_108_8,"assertEquals(new Color[] {Color.red}, conf.getColorArray(""color.string""));",assertNotNull(valueArray0);,0
conf_242_2,"assertEquals(""Wrong footer comment from layout"", a, conf.getLayout().getCanonicalFooterCooment(false));","public String getCanonicalFooterCooment(final boolean commentChar) {
            return a+""\nThis is a foot comment\n"", a+""\nThis is a foot comment"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\n"", a+""\",0
conf_374_1,"assertEquals(""Wrong number of contained configurations"", cc.getNumberOfConfigurations(), cc2.getNumberOfConfigurations());","assertEquals(0, cc2.getNumberOfConfigurations());",0
conf_1133_2,"assertEquals(""Not read from file"", 1, config2.getInt(PROP));","assertEquals(0, builder.getInt());",0
conf_137_7,"assertEquals(expected, conf.getURIList(""uri.list.interpolated""));","public List<URI> getURIList(final String key) {
            return getURIList(expected.size());",0
conf_369_4,"assertEquals(""First Value is wrong"", ""1"", values[0]);",assertNotNull(values);,0
conf_358_1,"assertTrue(""key1 not found"", config.containsKey(""key1""));","assertEquals(false, config.containsKey());",0
conf_797_1,"assertEquals(""System property not changed"", ""true"", System.getProperty(testProperty));","assertEquals(true, config.isEmpty());",0
conf_654_1,"assertSame(""Wrong default synchronizer"", a, new PropertiesConfiguration().getSynchronizer());",assertNotNull(syncer0);,0
conf_1314_3,"assertEquals(""Wrong XML refresh"", xmlRefresh, params.getReloadingRefreshDelay());","assertEquals(60000L, builder.getReloadingRefreshDelay());",0
conf_1033_2,"assertFalse(""Unknown listener can be removed"", source.removeEventListener(ConfigurationEvent.ANY, new EventListenerTestImpl(null)));","assertEquals(false, l.isAny());",0
conf_593_2,"assertEquals(""This returns a filled in Properties object"", config.getProperties(""prop.properties""), p);","assertEquals(""{prop=}\n{prop=}\n{prop=}\n{prop=}\n"", config.toString());",0
conf_778_1,"assertTrue(""Throw Exception Property is not set!"", a);","assertEquals(false, a);",0
conf_1085_2,"assertEquals(""Wrong element at "" + i, src[i].intValue(), array[i]);","public int getChildCount(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,",0
conf_369_3,"assertEquals(""Number of values is wrong!"", 2, values.length);",assertNotNull(values);,0
conf_104_6,"assertEquals(expected, conf.getCalendarArray(""calendar.list5""));",assertNotNull(calendarArray0);,0
conf_508_14,assertNotNull(property);,assertNull(property);,0
conf_1146_1,"assertSame(""Wrong result"", params, params.setExpressionEngine(engine));","assertEquals(0, engine.getMessageCount());",0
conf_1485_3,"assertEquals(""Wrong selcolor"", ""yellow"", config.getString(""gui.selcolor""));","assertEquals("""", config.getString());",0
conf_234_1,"assertEquals(""array length"", 4, array.length);",assertNotNull(array);,0
conf_1405_1,"assertArrayEquals(""Configurations were changed"", configs, configurationFactory.getConfigurations());",assertNotNull(configurationArrayGet);,0
conf_127_3,"assertEquals(expected, conf.getLocaleArray(""locale.list2""));","public Locale[] getLocaleArray(final String key) {
            return defaultValue[0]:Exception! java.lang.NullPointerException\n}"", defaultValue[1].toString());",0
conf_500_5,"assertEquals(0, conf2.getMaxIndex(""split/list1""));","assertEquals(-1, conf2.getMaxIndex());",0
conf_121_2,"assertEquals(expected, conf.get(InetAddress.class, ""ip.object""));","assertEquals(""127.0.0.1"", expected.getCanonicalHostName());",0
conf_1775_11,"assertFalse(""stringArray index "" + i + "" returned array instead of String."", value.getClass().isArray());",assertNull(value);,0
conf_877_2,"assertFalse(""Reloading required"", detector.isReloadingRequired());","assertEquals(false,DetectorMock.isReloadingRequired());",0
conf_1140_1,"assertSame(""Wrong result"", params, params.setDataSource(src));","assertEquals(3, src.getDataSourceCount());",0
conf_776_2,"assertEquals(""jndivalue2"", conf.getString(""test.key2""));","assertEquals(""src-gen"", s);",0
conf_278_14,"assertEquals(""Double interpolation"", Double.valueOf(""1""), config.getDouble(""value"", null));","assertEquals(1, config.size());",0
conf_1700_2,"assertTrue(""The saved configuration doesn't contain the key '"" + key + ""'"", checkConfig.containsKey(key));","boolean containsKeyInternal(final String key) {
            boolean retVal = false;
            boolean retVal = false;
            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;",0
conf_104_5,"assertEquals(expected, conf.getCalendarArray(""calendar.list4""));",assertNotNull(calendarArray0);,0
conf_649_1,"assertEquals(testValue, floatValue, 0.01);","assertEquals(20.25F, floatValue, 0.01F);",0
conf_147_1,"assertEquals(""Wrong number of configs"", 1, config.getNumberOfConfigurations());","assertEquals(1, c.getNumberOfConfigurations());",0
conf_1633_1,"assertEquals(""Wrong key for root node"", """", engine.nodeKey(root, null, handler));",assertNotNull(engine);,0
conf_1783_1,"assertNotNull(""Got a value"", value);",assertNull(value);,0
conf_1767_3,"assertEquals(""Wrong parameter type 2"", Integer.TYPE, paramTypes[1]);",assertNotNull(paramTypes);,0
conf_106_6,"assertEquals(expected, conf.getCalendarList(""calendar.list4""));","public List<Calendar> getList(final String key) {
        return nullList;assertNull(list1);",0
conf_294_5,"assertEquals(1, cc.getNumberOfConfigurations());","assertEquals(0, CC.getNumberOfConfigurations());",0
conf_1174_1,"assertEquals(""Parameters changed"", params, builder.getParameters());","assertEquals(1, params.size());",0
conf_508_5,assertTrue(property instanceof String);,assertNull(property);,0
conf_316_1,"assertEquals(""Wrong name of root element"", ""database"", root.getNodeName());","assertEquals("""", trans.getNodeName());",0
conf_851_2,"assertEquals(""List was incorrectly splitted"", ""test1,test2"", parent.getString(""tables.table(0).newProp""));","assertEquals(""test1,test2/test3"", parent.getString());",0
conf_5_2,"assertEquals(""Value modified: "" + key, ""value"" + i, config.getProperty(key));","protected abstract Object getPropertyInternal(final String key) {
            return srcConfig.get(key);",0
conf_1455_1,"assertEquals(""Wrong node selected"", NodeStructureHelper.field(0, 1), target.getValue());","assertEquals(true, selectorParent.isRoot());",0
conf_838_7,"assertEquals(5, config.getMaxIndex(""test.items.item""));","assertEquals(-1, config.getMaxIndex());",0
conf_879_1,"assertFalse(""Reloading required"", detector.isReloadingRequired());","assertEquals(false, EasyMock.isReloadingRequired());",0
conf_838_1,"assertEquals(""resources"", config.getString(""tables.table(0).name""));","assertEquals(""resources"", config.getString());",0
conf_271_4,"assertEquals(""This returns 1(Byte)"", Byte.valueOf(oneB), config.getByte(""number"", Byte.valueOf(""2"")));","assertEquals((byte)1, config.getByte());",0
conf_586_2,"assertEquals(""This returns 1(long)"", oneL, config.getLong(""numberL"", twoL));","assertEquals(1L, long2L);",0
conf_723_1,"assertTrue(""Wrong single line flag"", layout.isSingleLine(TEST_KEY));","assertEquals(true, layout.isSingleLine());",0
conf_1728_2,"assertEquals(""1st value"", ""value1"", subset.getString(key));","assertEquals(""null"", key.getString());",0
conf_22_1,"assertEquals(""Wrong decoded value"", decodedValue, config.getEncodedString(KEY_PREFIX, decoder));","assertEquals(""decoded value"", decodedValue);",0
conf_306_1,"assertEquals(PropertiesConfiguration.class, cc.getConfiguration(0).getClass());","assertEquals(1.2, CC. Configuration.getConfiguration(), 0.01D);",0
conf_1704_5,"assertEquals(""odd length"", new byte[] {9, 0x20}, parser.filterData(""920""));","assertEqualsNoSort(""K/9$]VtNNw%F"", expected, 0.01D);",0
conf_52_1,assertTrue(copy instanceof BaseHierarchicalConfiguration);,assertNotNull(copy);,0
conf_122_5,"assertEquals(expected, conf.getIntArray(""integer.list4""));","int[] getIntArray(final String key, int[] defaultValue) {
            return defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n}"", expected);",0
conf_1572_3,"assertEquals(""Wrong part 2"", ""platform(x86)"", part);","assertEquals(""directory.platform(x86)."", key.nextKey());",0
conf_726_5,"assertEquals(""Wrong number of blank lines"", 0, layout.getBlankLinesBefore(TEST_KEY));","assertEquals(0, layout.getBlankLinesBefore());",0
conf_735_1,"assertEquals(""Wrong interpolation in original"", ""The answer is 42."", config.getString(keyAnswer));","assertEquals(""value"", config.getString());",0
conf_222_1,"assertEquals(""Header could not be found"", 0, content.indexOf(""# My header"" + EOL +","@SuppressWarnings(""resource"") // createPropertiesWriter wraps the writer.getMaximumAllowedCharacter());",0
conf_1172_1,"assertTrue(""Listener 1 not registered"", listeners.contains(l1));","assertEquals(true, l1.contains(l2));",0
