classname,method,docstring,method_definition
org.apache.commons.net.ftp.FTPSClient,"_openDataConnection_(final String command, final String arg)","/**
     * Returns a socket of the data connection.
     * Wrapped as an {@link SSLSocket}, which carries out handshake processing.
     * @param command The textual representation of the FTP command to send.
     * @param arg The arguments to the FTP command.
     * If this parameter is set to null, then the command is sent with
     * no arguments.
     * @return corresponding to the established data connection.
     * Null is returned if an FTP protocol error is reported at any point
     * during the establishment and initialization of the connection.
     * @throws IOException If there is any problem with the connection.
     * @see FTPClient#_openDataConnection_(int, String)
     * @since 3.2
     */","@Override
    protected Socket _openDataConnection_(final String command, final String arg)
            throws IOException {
        final Socket socket = super._openDataConnection_(command, arg);
        _prepareDataSocket_(socket);
        if (socket instanceof SSLSocket) {
            final SSLSocket sslSocket = (SSLSocket)socket;

            sslSocket.setUseClientMode(isClientMode);
            sslSocket.setEnableSessionCreation(isCreation);

            // server mode
            if (!isClientMode) {
                sslSocket.setNeedClientAuth(isNeedClientAuth);
                sslSocket.setWantClientAuth(isWantClientAuth);
            }
            if (suites != null) {
                sslSocket.setEnabledCipherSuites(suites);
            }
            if (protocols != null) {
                sslSocket.setEnabledProtocols(protocols);
            }
            sslSocket.startHandshake();
        }

        return socket;
    }"
org.apache.commons.net.ftp.FTPSClient,void _prepareDataSocket_(final Socket socket),"/**
    * Performs any custom initialization for a newly created SSLSocket (before
    * the SSL handshake happens).
    * Called by {@link #_openDataConnection_(int, String)} immediately
    * after creating the socket.
    * The default implementation is a no-op
     * @param socket the socket to set up
    * @throws IOException on error
    * @since 3.1
    */","protected void _prepareDataSocket_(final Socket socket)
            throws IOException {
    }"
org.apache.commons.net.ftp.FTPSClient,getTrustManager(),"/**
     * Get the currently configured {@link TrustManager}.
     *
     * @return A TrustManager instance.
     */","public TrustManager getTrustManager() {
        return trustManager;
    }"
org.apache.commons.net.ftp.FTPSClient,void setTrustManager(final TrustManager trustManager),"/**
     * Override the default {@link TrustManager} to use; if set to {@code null},
     * the default TrustManager from the JVM will be used.
     *
     * @param trustManager The TrustManager implementation to set, may be {@code null}
     * @see org.apache.commons.net.util.TrustManagerUtils
     */","public void setTrustManager(final TrustManager trustManager) {
        this.trustManager = trustManager;
    }"
org.apache.commons.net.ftp.FTPSClient,getHostnameVerifier(),"/**
     * Get the currently configured {@link HostnameVerifier}.
     * The verifier is only used on client mode connections.
     * @return A HostnameVerifier instance.
     * @since 3.4
     */","public HostnameVerifier getHostnameVerifier()
    {
        return hostnameVerifier;
    }"
org.apache.commons.net.ftp.FTPSClient,void setHostnameVerifier(final HostnameVerifier newHostnameVerifier),"/**
     * Override the default {@link HostnameVerifier} to use.
     * The verifier is only used on client mode connections.
     * @param newHostnameVerifier The HostnameVerifier implementation to set or <code>null</code> to disable.
     * @since 3.4
     */","public void setHostnameVerifier(final HostnameVerifier newHostnameVerifier)
    {
        hostnameVerifier = newHostnameVerifier;
    }"
org.apache.commons.net.ftp.FTPSClient,isEndpointCheckingEnabled(),"/**
     * Return whether or not endpoint identification using the HTTPS algorithm
     * on Java 1.7+ is enabled. The default behavior is for this to be disabled.
     *
     * This check is only performed on client mode connections.
     *
     * @return True if enabled, false if not.
     * @since 3.4
     */","public boolean isEndpointCheckingEnabled()
    {
        return tlsEndpointChecking;
    }"
org.apache.commons.net.ftp.FTPSClient,void setEndpointCheckingEnabled(final boolean enable),"/**
     * Automatic endpoint identification checking using the HTTPS algorithm
     * is supported on Java 1.7+. The default behavior is for this to be disabled.
     *
     * This check is only performed on client mode connections.
     *
     * @param enable Enable automatic endpoint identification checking using the HTTPS algorithm on Java 1.7+.
     * @since 3.4
     */","public void setEndpointCheckingEnabled(final boolean enable)
    {
        tlsEndpointChecking = enable;
    }"
org.apache.commons.net.ftp.FTPSClient,void disconnect(),"/**
     * Closes the connection to the FTP server and restores
     * connection parameters to the default values.
     * <p>
     * Calls {@code setSocketFactory(null)} and {@code setServerSocketFactory(null)}
     * to reset the factories that may have been changed during the session,
     * e.g. by {@link #execPROT(String)}
     * @throws IOException If an error occurs while disconnecting.
     * @since 3.0
     */","@Override
    public void disconnect() throws IOException
    {
        super.disconnect();
        if (plainSocket != null) {
            plainSocket.close();
        }
        setSocketFactory(null);
        setServerSocketFactory(null);
    }"
org.apache.commons.net.ftp.FTPSClient,execAUTH(final String mechanism),"/**
     * Send the AUTH command with the specified mechanism.
     * @param mechanism The mechanism name to send with the command.
     * @return server reply.
     * @throws IOException If an I/O error occurs while sending
     * the command.
     * @since 3.0
     */","public int execAUTH(final String mechanism) throws IOException
    {
        return sendCommand(CMD_AUTH, mechanism);
    }"
