classname,method,docstring,method_definition
spark.Routable,"void head(String path, String acceptType, Route route)","/**
     * Map the route for HTTP HEAD requests
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param route      The route
     */","public void head(String path, String acceptType, Route route) {
        addRoute(HttpMethod.head, createRouteImpl(path, acceptType, route));
    }"
spark.Routable,"void trace(String path, String acceptType, Route route)","/**
     * Map the route for HTTP TRACE requests
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param route      The route
     */","public void trace(String path, String acceptType, Route route) {
        addRoute(HttpMethod.trace, createRouteImpl(path, acceptType, route));
    }"
spark.Routable,"void connect(String path, String acceptType, Route route)","/**
     * Map the route for HTTP CONNECT requests
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param route      The route
     */","public void connect(String path, String acceptType, Route route) {
        addRoute(HttpMethod.connect, createRouteImpl(path, acceptType, route));
    }"
spark.Routable,"void options(String path, String acceptType, Route route)","/**
     * Map the route for HTTP OPTIONS requests
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param route      The route
     */","public void options(String path, String acceptType, Route route) {
        addRoute(HttpMethod.options, createRouteImpl(path, acceptType, route));
    }"
spark.Routable,void before(Filter filter),"/**
     * Maps a filter to be executed before any matching routes
     *
     * @param filter The filter
     */","public void before(Filter filter) {
        addFilter(HttpMethod.before, FilterImpl.create(SparkUtils.ALL_PATHS, filter));
    }"
spark.Routable,void after(Filter filter),"/**
     * Maps a filter to be executed after any matching routes
     *
     * @param filter The filter
     */","public void after(Filter filter) {
        addFilter(HttpMethod.after, FilterImpl.create(SparkUtils.ALL_PATHS, filter));
    }"
spark.Routable,"void before(String path, String acceptType, Filter filter)","/**
     * Maps a filter to be executed before any matching routes
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param filter     The filter
     */","public void before(String path, String acceptType, Filter filter) {
        addFilter(HttpMethod.before, FilterImpl.create(path, acceptType, filter));
    }"
spark.Routable,"void after(String path, String acceptType, Filter filter)","/**
     * Maps a filter to be executed after any matching routes
     *
     * @param path       the path
     * @param acceptType the accept type
     * @param filter     The filter
     */","public void after(String path, String acceptType, Filter filter) {
        addFilter(HttpMethod.after, FilterImpl.create(path, acceptType, filter));
    }"
spark.Routable,void afterAfter(Filter filter),"/**
     * Maps a filter to be executed after any matching routes even if the route throws any exception
     *
     * @param filter The filter
     */","public void afterAfter(Filter filter) {
        addFilter(HttpMethod.afterafter, FilterImpl.create(SparkUtils.ALL_PATHS, filter));
    }"
spark.Routable,"void afterAfter(String path, Filter filter)","/**
     * Maps a filter to be executed after any matching routes even if the route throws any exception
     *
     * @param filter The filter
     */","public void afterAfter(String path, Filter filter) {
        addFilter(HttpMethod.afterafter, FilterImpl.create(path, filter));
    }"
spark.Routable,"void get(String path, TemplateViewRoute route, TemplateEngine engine)","/**
     * Map the route for HTTP GET requests
     *
     * @param path   the path
     * @param route  The route
     * @param engine the template engine
     */","public void get(String path, TemplateViewRoute route, TemplateEngine engine) {
        addRoute(HttpMethod.get, TemplateViewRouteImpl.create(path, route, engine));
    }"
