classname,method,docstring,annotations,method_definition
org.apache.bcel.ElementValueGenTestCase,"void checkSerialize(final ElementValueGen evgBefore, final ConstantPoolGen cpg)",,,"private void checkSerialize(final ElementValueGen evgBefore, final ConstantPoolGen cpg) throws IOException {
        final String beforeValue = evgBefore.stringifyValue();
        final ByteArrayOutputStream baos = new ByteArrayOutputStream();
        try (DataOutputStream dos = new DataOutputStream(baos)) {
            evgBefore.dump(dos);
            dos.flush();
        }
        ElementValueGen evgAfter;
        try (DataInputStream dis = new DataInputStream(new ByteArrayInputStream(baos.toByteArray()))) {
            evgAfter = ElementValueGen.readElementValue(dis, cpg);
        }
        final String afterValue = evgAfter.stringifyValue();
        if (!beforeValue.equals(afterValue)) {
            fail(""Deserialization failed: before='"" + beforeValue + ""' after='"" + afterValue + ""'"");
        }
    }"
org.apache.bcel.AbstractTestCase,createTestdataFile(final String name),"/**
     * @param name
     * @return Path to file under the TESTDATA directory
     */",,"protected File createTestdataFile(final String name)
    {
        return new File(TESTDATA, name);
    }"
org.apache.bcel.AbstractTestCase,getTestClass(final String name),,,"protected JavaClass getTestClass(final String name) throws ClassNotFoundException
    {
        return SyntheticRepository.getInstance().loadClass(name);
    }"
org.apache.bcel.AbstractTestCase,"getMethod(final JavaClass cl, final String methodname)",,,"protected Method getMethod(final JavaClass cl, final String methodname)
    {
        final Method[] methods = cl.getMethods();
        for (final Method m : methods) {
            if (m.getName().equals(methodname))
            {
                return m;
            }
        }
        return null;
    }"
org.apache.bcel.AbstractTestCase,wipe(final String name),"/**
     * Delete a file under the TESTDATA directory
     * @param name
     * @return
     */",,"protected boolean wipe(final String name)
    {
        return new File(TESTDATA, name).delete();
    }"
org.apache.bcel.AbstractTestCase,"wipe(final String dir, final String name)","/**
     * Delete a directory and file under the TESTDATA directory
     * @param dir
     * @param name
     * @return true if the file was deleted
     */",,"protected boolean wipe(final String dir, final String name)
    {
        // The parameter is relative to the TESTDATA dir
        final boolean b = wipe(dir + File.separator + name);
        final File testDir = new File(TESTDATA, dir);
        final String[] files = testDir.list();
        if (files == null || files.length == 0)
        {
            if (!testDir.delete()) {
                System.err.println(""Failed to remove: "" + testDir);
            }
        } else {
            System.err.println(""Non-empty directory: "" + testDir);
        }
        return b;
    }"
org.apache.bcel.AbstractTestCase,createRepos(final String cpentry),,,"public SyntheticRepository createRepos(final String cpentry)
    {
        final ClassPath cp = new ClassPath(""target"" + File.separator + ""testdata""
                + File.separator + cpentry + File.separator);
        return SyntheticRepository.getInstance(cp);
    }"
org.apache.bcel.AbstractTestCase,"findAttribute(final String name, final JavaClass clazz)",,,"protected Attribute[] findAttribute(final String name, final JavaClass clazz)
    {
        final Attribute[] all = clazz.getAttributes();
        final List<Attribute> chosenAttrsList = new ArrayList<>();
        for (final Attribute element : all) {
            if (verbose) {
                System.err.println(""Attribute: "" + element.getName());
            }
            if (element.getName().equals(name)) {
                chosenAttrsList.add(element);
            }
        }
        return chosenAttrsList.toArray(new Attribute[] {});
    }"
org.apache.bcel.AbstractTestCase,"findAttribute(final String name, final Attribute[] all)",,,"protected Attribute findAttribute(final String name, final Attribute[] all)
    {
        final List<Attribute> chosenAttrsList = new ArrayList<>();
        for (final Attribute element : all) {
            if (verbose) {
                System.err.println(""Attribute: "" + element.getName());
            }
            if (element.getName().equals(name)) {
                chosenAttrsList.add(element);
            }
        }
        assertTrue(""Should be one match: "" + chosenAttrsList.size(),
                chosenAttrsList.size() == 1);
        return chosenAttrsList.get(0);
    }"
org.apache.bcel.AbstractTestCase,dumpAttributes(final Attribute[] as),,,"protected String dumpAttributes(final Attribute[] as)
    {
        final StringBuilder result = new StringBuilder();
        result.append(""AttributeArray:["");
        for (int i = 0; i < as.length; i++)
        {
            final Attribute attr = as[i];
            result.append(attr.toString());
            if (i + 1 < as.length) {
                result.append("","");
            }
        }
        result.append(""]"");
        return result.toString();
    }"
org.apache.bcel.AbstractTestCase,dumpAnnotationEntries(final AnnotationEntry[] as),,,"protected String dumpAnnotationEntries(final AnnotationEntry[] as)
    {
        final StringBuilder result = new StringBuilder();
        result.append(""["");
        for (int i = 0; i < as.length; i++)
        {
            final AnnotationEntry annotation = as[i];
            result.append(annotation.toShortString());
            if (i + 1 < as.length) {
                result.append("","");
            }
        }
        result.append(""]"");
        return result.toString();
    }"
org.apache.bcel.AbstractTestCase,dumpAnnotationEntries(final AnnotationEntryGen[] as),,,"protected String dumpAnnotationEntries(final AnnotationEntryGen[] as)
    {
        final StringBuilder result = new StringBuilder();
        result.append(""["");
        for (int i = 0; i < as.length; i++)
        {
            final AnnotationEntryGen annotation = as[i];
            result.append(annotation.toShortString());
            if (i + 1 < as.length) {
                result.append("","");
            }
        }
        result.append(""]"");
        return result.toString();
    }"
org.apache.bcel.AbstractTestCase,"createFruitAnnotationEntry(final ConstantPoolGen cp,
            final String aFruit, final boolean visibility)",,,"public AnnotationEntryGen createFruitAnnotationEntry(final ConstantPoolGen cp,
            final String aFruit, final boolean visibility)
    {
        final SimpleElementValueGen evg = new SimpleElementValueGen(
                ElementValueGen.STRING, cp, aFruit);
        final ElementValuePairGen nvGen = new ElementValuePairGen(""fruit"", evg, cp);
        final ObjectType t = new ObjectType(""SimpleStringAnnotation"");
        final List<ElementValuePairGen> elements = new ArrayList<>();
        elements.add(nvGen);
        return new AnnotationEntryGen(t, elements, visibility, cp);
    }"
org.apache.bcel.CounterVisitorTestCase,getTestClass(),,,"@Override
    protected JavaClass getTestClass() throws ClassNotFoundException
    {
        return getTestClass(PACKAGE_BASE_NAME+"".data.MarkedType"");
    }"
org.apache.bcel.CounterVisitorTestCase,void testAnnotationsCount(),,,"public void testAnnotationsCount()
    {
        assertEquals(""annotationCount"", 2, getVisitor().annotationCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testAnnotationDefaultCount(),,,"public void testAnnotationDefaultCount()
    {
        assertEquals(""annotationDefaultCount"", 0, getVisitor().annotationDefaultCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testAnnotationEntryCount(),,,"public void testAnnotationEntryCount()
    {
        assertEquals(""annotationEntryCount"", 2, getVisitor().annotationEntryCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testCodeCount(),,,"public void testCodeCount()
    {
        assertEquals(""codeCount"", 1, getVisitor().codeCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testCodeExceptionCount(),,,"public void testCodeExceptionCount()
    {
        assertEquals(""codeExceptionCount"", 0, getVisitor().codeExceptionCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantClassCount(),,,"public void testConstantClassCount()
    {
        assertEquals(""constantClassCount"", 2, getVisitor().constantClassCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantDoubleCount(),,,"public void testConstantDoubleCount()
    {
        assertEquals(""constantDoubleCount"", 0, getVisitor().constantDoubleCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantFieldrefCount(),,,"public void testConstantFieldrefCount()
    {
        assertEquals(""constantFieldrefCount"", 0, getVisitor().constantFieldrefCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantFloatCount(),,,"public void testConstantFloatCount()
    {
        assertEquals(""constantFloatCount"", 0, getVisitor().constantFloatCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantIntegerCount(),,,"public void testConstantIntegerCount()
    {
        assertEquals(""constantIntegerCount"", 0, getVisitor().constantIntegerCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantInterfaceMethodrefCount(),,,"public void testConstantInterfaceMethodrefCount()
    {
        assertEquals(""constantInterfaceMethodrefCount"", 0, getVisitor().constantInterfaceMethodrefCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantLongCount(),,,"public void testConstantLongCount()
    {
        assertEquals(""constantLongCount"", 0, getVisitor().constantLongCount);
    }"
org.apache.bcel.CounterVisitorTestCase,void testConstantMethodrefCount(),,,"public void testConstantMethodrefCount()
    {
        assertEquals(""constantMethodrefCount"", 1, getVisitor().constantMethodrefCount);
    }"
