classname,method,docstring,method_definition
org.apache.bcel.generic.Visitor,void visitDDIV( DDIV obj ),,void visitDDIV( DDIV obj );
org.apache.bcel.generic.Visitor,void visitIF_ICMPGE( IF_ICMPGE obj ),,void visitIF_ICMPGE( IF_ICMPGE obj );
org.apache.bcel.generic.Visitor,void visitLAND( LAND obj ),,void visitLAND( LAND obj );
org.apache.bcel.generic.Visitor,void visitIDIV( IDIV obj ),,void visitIDIV( IDIV obj );
org.apache.bcel.generic.Visitor,void visitLOR( LOR obj ),,void visitLOR( LOR obj );
org.apache.bcel.generic.Visitor,void visitCASTORE( CASTORE obj ),,void visitCASTORE( CASTORE obj );
org.apache.bcel.generic.Visitor,void visitFREM( FREM obj ),,void visitFREM( FREM obj );
org.apache.bcel.generic.Visitor,void visitLDC( LDC obj ),,void visitLDC( LDC obj );
org.apache.bcel.generic.Visitor,void visitBIPUSH( BIPUSH obj ),,void visitBIPUSH( BIPUSH obj );
org.apache.bcel.generic.Visitor,void visitDSTORE( DSTORE obj ),,void visitDSTORE( DSTORE obj );
org.apache.bcel.generic.Visitor,void visitF2L( F2L obj ),,void visitF2L( F2L obj );
org.apache.bcel.generic.Visitor,void visitFMUL( FMUL obj ),,void visitFMUL( FMUL obj );
org.apache.bcel.generic.Visitor,void visitLLOAD( LLOAD obj ),,void visitLLOAD( LLOAD obj );
org.apache.bcel.generic.Visitor,void visitJSR( JSR obj ),,void visitJSR( JSR obj );
org.apache.bcel.generic.Visitor,void visitFSUB( FSUB obj ),,void visitFSUB( FSUB obj );
org.apache.bcel.generic.Visitor,void visitSASTORE( SASTORE obj ),,void visitSASTORE( SASTORE obj );
org.apache.bcel.generic.Visitor,void visitALOAD( ALOAD obj ),,void visitALOAD( ALOAD obj );
org.apache.bcel.generic.Visitor,void visitDUP2_X2( DUP2_X2 obj ),,void visitDUP2_X2( DUP2_X2 obj );
org.apache.bcel.generic.Visitor,void visitRETURN( RETURN obj ),,void visitRETURN( RETURN obj );
org.apache.bcel.generic.Visitor,void visitDALOAD( DALOAD obj ),,void visitDALOAD( DALOAD obj );
org.apache.bcel.generic.Visitor,void visitSIPUSH( SIPUSH obj ),,void visitSIPUSH( SIPUSH obj );
org.apache.bcel.generic.Visitor,void visitDSUB( DSUB obj ),,void visitDSUB( DSUB obj );
org.apache.bcel.generic.Visitor,void visitL2F( L2F obj ),,void visitL2F( L2F obj );
org.apache.bcel.generic.Visitor,void visitIF_ICMPGT( IF_ICMPGT obj ),,void visitIF_ICMPGT( IF_ICMPGT obj );
org.apache.bcel.generic.Visitor,void visitF2D( F2D obj ),,void visitF2D( F2D obj );
org.apache.bcel.generic.Visitor,void visitI2L( I2L obj ),,void visitI2L( I2L obj );
org.apache.bcel.generic.Visitor,void visitIF_ACMPNE( IF_ACMPNE obj ),,void visitIF_ACMPNE( IF_ACMPNE obj );
org.apache.bcel.generic.Visitor,void visitPOP( POP obj ),,void visitPOP( POP obj );
org.apache.bcel.generic.Visitor,void visitI2S( I2S obj ),,void visitI2S( I2S obj );
org.apache.bcel.generic.Visitor,void visitIFEQ( IFEQ obj ),,void visitIFEQ( IFEQ obj );
org.apache.bcel.generic.Visitor,void visitSWAP( SWAP obj ),,void visitSWAP( SWAP obj );
org.apache.bcel.generic.Visitor,void visitIOR( IOR obj ),,void visitIOR( IOR obj );
org.apache.bcel.generic.Visitor,void visitIREM( IREM obj ),,void visitIREM( IREM obj );
org.apache.bcel.generic.Visitor,void visitIASTORE( IASTORE obj ),,void visitIASTORE( IASTORE obj );
org.apache.bcel.generic.Visitor,void visitNEWARRAY( NEWARRAY obj ),,void visitNEWARRAY( NEWARRAY obj );
org.apache.bcel.generic.Visitor,void visitINVOKEINTERFACE( INVOKEINTERFACE obj ),,void visitINVOKEINTERFACE( INVOKEINTERFACE obj );
org.apache.bcel.generic.Visitor,void visitINEG( INEG obj ),,void visitINEG( INEG obj );
org.apache.bcel.generic.Visitor,void visitLCMP( LCMP obj ),,void visitLCMP( LCMP obj );
org.apache.bcel.generic.Visitor,void visitJSR_W( JSR_W obj ),,void visitJSR_W( JSR_W obj );
org.apache.bcel.generic.Visitor,void visitMULTIANEWARRAY( MULTIANEWARRAY obj ),,void visitMULTIANEWARRAY( MULTIANEWARRAY obj );
org.apache.bcel.generic.Visitor,void visitDUP_X2( DUP_X2 obj ),,void visitDUP_X2( DUP_X2 obj );
org.apache.bcel.generic.Visitor,void visitSALOAD( SALOAD obj ),,void visitSALOAD( SALOAD obj );
org.apache.bcel.generic.Visitor,void visitIFNONNULL( IFNONNULL obj ),,void visitIFNONNULL( IFNONNULL obj );
org.apache.bcel.generic.Visitor,void visitDMUL( DMUL obj ),,void visitDMUL( DMUL obj );
org.apache.bcel.generic.Visitor,void visitIFNE( IFNE obj ),,void visitIFNE( IFNE obj );
org.apache.bcel.generic.Visitor,void visitIF_ICMPLE( IF_ICMPLE obj ),,void visitIF_ICMPLE( IF_ICMPLE obj );
org.apache.bcel.generic.Visitor,void visitLDC2_W( LDC2_W obj ),,void visitLDC2_W( LDC2_W obj );
org.apache.bcel.generic.Visitor,void visitGETFIELD( GETFIELD obj ),,void visitGETFIELD( GETFIELD obj );
org.apache.bcel.generic.Visitor,void visitLADD( LADD obj ),,void visitLADD( LADD obj );
org.apache.bcel.generic.Visitor,void visitNOP( NOP obj ),,void visitNOP( NOP obj );
org.apache.bcel.generic.Visitor,void visitFALOAD( FALOAD obj ),,void visitFALOAD( FALOAD obj );
org.apache.bcel.generic.Visitor,void visitINSTANCEOF( INSTANCEOF obj ),,void visitINSTANCEOF( INSTANCEOF obj );
org.apache.bcel.generic.Visitor,void visitIFLE( IFLE obj ),,void visitIFLE( IFLE obj );
org.apache.bcel.generic.Visitor,void visitLXOR( LXOR obj ),,void visitLXOR( LXOR obj );
org.apache.bcel.generic.Visitor,void visitLRETURN( LRETURN obj ),,void visitLRETURN( LRETURN obj );
org.apache.bcel.generic.Visitor,void visitFCONST( FCONST obj ),,void visitFCONST( FCONST obj );
org.apache.bcel.generic.Visitor,void visitIUSHR( IUSHR obj ),,void visitIUSHR( IUSHR obj );
org.apache.bcel.generic.Visitor,void visitBALOAD( BALOAD obj ),,void visitBALOAD( BALOAD obj );
org.apache.bcel.generic.Visitor,void visitDUP2( DUP2 obj ),,void visitDUP2( DUP2 obj );
org.apache.bcel.generic.Visitor,void visitIF_ACMPEQ( IF_ACMPEQ obj ),,void visitIF_ACMPEQ( IF_ACMPEQ obj );
org.apache.bcel.generic.Visitor,void visitIMPDEP1( IMPDEP1 obj ),,void visitIMPDEP1( IMPDEP1 obj );
org.apache.bcel.generic.Visitor,void visitMONITORENTER( MONITORENTER obj ),,void visitMONITORENTER( MONITORENTER obj );
org.apache.bcel.generic.Visitor,void visitLSHL( LSHL obj ),,void visitLSHL( LSHL obj );
org.apache.bcel.generic.Visitor,void visitDCMPG( DCMPG obj ),,void visitDCMPG( DCMPG obj );
org.apache.bcel.generic.Visitor,void visitD2L( D2L obj ),,void visitD2L( D2L obj );
org.apache.bcel.generic.Visitor,void visitIMPDEP2( IMPDEP2 obj ),,void visitIMPDEP2( IMPDEP2 obj );
org.apache.bcel.generic.Visitor,void visitL2D( L2D obj ),,void visitL2D( L2D obj );
org.apache.bcel.generic.Visitor,void visitRET( RET obj ),,void visitRET( RET obj );
org.apache.bcel.generic.Visitor,void visitIFGT( IFGT obj ),,void visitIFGT( IFGT obj );
org.apache.bcel.generic.Visitor,void visitIXOR( IXOR obj ),,void visitIXOR( IXOR obj );
org.apache.bcel.generic.Visitor,void visitINVOKEVIRTUAL( INVOKEVIRTUAL obj ),,void visitINVOKEVIRTUAL( INVOKEVIRTUAL obj );
org.apache.bcel.generic.Visitor,void visitINVOKEDYNAMIC( INVOKEDYNAMIC obj ),"/**
     * @since 6.0
     */",void visitINVOKEDYNAMIC( INVOKEDYNAMIC obj );
org.apache.bcel.generic.Visitor,void visitFASTORE( FASTORE obj ),,void visitFASTORE( FASTORE obj );
org.apache.bcel.generic.Visitor,void visitIRETURN( IRETURN obj ),,void visitIRETURN( IRETURN obj );
org.apache.bcel.generic.Visitor,void visitIF_ICMPNE( IF_ICMPNE obj ),,void visitIF_ICMPNE( IF_ICMPNE obj );
org.apache.bcel.generic.Visitor,void visitFLOAD( FLOAD obj ),,void visitFLOAD( FLOAD obj );
org.apache.bcel.generic.Visitor,void visitLDIV( LDIV obj ),,void visitLDIV( LDIV obj );
org.apache.bcel.generic.Visitor,void visitPUTSTATIC( PUTSTATIC obj ),,void visitPUTSTATIC( PUTSTATIC obj );
org.apache.bcel.generic.Visitor,void visitAALOAD( AALOAD obj ),,void visitAALOAD( AALOAD obj );
org.apache.bcel.generic.Visitor,void visitD2I( D2I obj ),,void visitD2I( D2I obj );
org.apache.bcel.generic.Visitor,void visitIF_ICMPEQ( IF_ICMPEQ obj ),,void visitIF_ICMPEQ( IF_ICMPEQ obj );
org.apache.bcel.generic.Visitor,void visitAASTORE( AASTORE obj ),,void visitAASTORE( AASTORE obj );
org.apache.bcel.generic.Visitor,void visitARETURN( ARETURN obj ),,void visitARETURN( ARETURN obj );
org.apache.bcel.generic.Visitor,void visitDUP2_X1( DUP2_X1 obj ),,void visitDUP2_X1( DUP2_X1 obj );
org.apache.bcel.generic.Visitor,void visitFNEG( FNEG obj ),,void visitFNEG( FNEG obj );
org.apache.bcel.generic.Visitor,void visitGOTO_W( GOTO_W obj ),,void visitGOTO_W( GOTO_W obj );
org.apache.bcel.generic.Visitor,void visitD2F( D2F obj ),,void visitD2F( D2F obj );
org.apache.bcel.generic.Visitor,void visitGOTO( GOTO obj ),,void visitGOTO( GOTO obj );
org.apache.bcel.generic.Visitor,void visitISUB( ISUB obj ),,void visitISUB( ISUB obj );
org.apache.bcel.generic.Visitor,void visitF2I( F2I obj ),,void visitF2I( F2I obj );
org.apache.bcel.generic.Visitor,void visitDNEG( DNEG obj ),,void visitDNEG( DNEG obj );
org.apache.bcel.generic.Visitor,void visitICONST( ICONST obj ),,void visitICONST( ICONST obj );
org.apache.bcel.generic.Visitor,void visitFDIV( FDIV obj ),,void visitFDIV( FDIV obj );
org.apache.bcel.generic.Visitor,void visitI2B( I2B obj ),,void visitI2B( I2B obj );
org.apache.bcel.generic.Visitor,void visitLNEG( LNEG obj ),,void visitLNEG( LNEG obj );
org.apache.bcel.generic.Visitor,void visitLREM( LREM obj ),,void visitLREM( LREM obj );
org.apache.bcel.generic.Visitor,void visitIMUL( IMUL obj ),,void visitIMUL( IMUL obj );
org.apache.bcel.generic.Visitor,void visitIADD( IADD obj ),,void visitIADD( IADD obj );
org.apache.bcel.generic.Visitor,void visitLSHR( LSHR obj ),,void visitLSHR( LSHR obj );
org.apache.bcel.generic.Visitor,void visitLOOKUPSWITCH( LOOKUPSWITCH obj ),,void visitLOOKUPSWITCH( LOOKUPSWITCH obj );
org.apache.bcel.generic.Visitor,void visitDUP_X1( DUP_X1 obj ),,void visitDUP_X1( DUP_X1 obj );
org.apache.bcel.generic.Visitor,void visitFCMPL( FCMPL obj ),,void visitFCMPL( FCMPL obj );
org.apache.bcel.generic.Visitor,void visitI2C( I2C obj ),,void visitI2C( I2C obj );
org.apache.bcel.generic.Visitor,void visitLMUL( LMUL obj ),,void visitLMUL( LMUL obj );
org.apache.bcel.generic.Visitor,void visitLUSHR( LUSHR obj ),,void visitLUSHR( LUSHR obj );
org.apache.bcel.generic.Visitor,void visitISHL( ISHL obj ),,void visitISHL( ISHL obj );
org.apache.bcel.generic.Visitor,void visitLALOAD( LALOAD obj ),,void visitLALOAD( LALOAD obj );
org.apache.bcel.generic.Visitor,void visitASTORE( ASTORE obj ),,void visitASTORE( ASTORE obj );
org.apache.bcel.generic.Visitor,void visitANEWARRAY( ANEWARRAY obj ),,void visitANEWARRAY( ANEWARRAY obj );
org.apache.bcel.generic.Visitor,void visitFRETURN( FRETURN obj ),,void visitFRETURN( FRETURN obj );
org.apache.bcel.generic.Visitor,void visitFADD( FADD obj ),,void visitFADD( FADD obj );
org.apache.bcel.generic.Visitor,void visitBREAKPOINT( BREAKPOINT obj ),,void visitBREAKPOINT( BREAKPOINT obj );
org.apache.bcel.generic.LoadInstruction,void accept( final Visitor v ),"/**
     * Call corresponding visitor method(s). The order is:
     * Call visitor methods of implemented interfaces first, then
     * call methods according to the class hierarchy in descending order,
     * i.e., the most specific visitXXX() call comes last.
     *
     * @param v Visitor object
     */","@Override
    public void accept( final Visitor v ) {
        v.visitStackProducer(this);
        v.visitPushInstruction(this);
        v.visitTypedInstruction(this);
        v.visitLocalVariableInstruction(this);
        v.visitLoadInstruction(this);
    }"
