id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
rng_100_1,"    @Test
    void testJump_1_oe() {
        RandomAssert.assertJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_JUMP, new XoShiRo128Plus(SEED));
    }
",XoShiRo128PlusTest::testJump_1_oe,assertJumpEquals,"    public static void assertJumpEquals(int[] expectedBefore,
                                        int[] expectedAfter,
                                        JumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.jump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_101_1,"    @Test
    void testLongJump_1_oe() {
        RandomAssert.assertLongJumpEquals(EXPECTED_SEQUENCE, EXPECTED_SEQUENCE_AFTER_LONG_JUMP, new XoShiRo128Plus(SEED));
    }
",XoShiRo128PlusTest::testLongJump_1_oe,assertLongJumpEquals,"    public static void assertLongJumpEquals(int[] expectedBefore,
                                            int[] expectedAfter,
                                            LongJumpableUniformRandomProvider rng) {
        final UniformRandomProvider copy = rng.longJump();
        Assertions.assertNotSame(rng, copy, ""The copy instance should be a different object"");
        Assertions.assertEquals(rng.getClass(), copy.getClass(), ""The copy instance should be the same class"");
        assertEquals(expectedBefore, copy, ""Pre-jump value at position "");
        assertEquals(expectedAfter, rng, ""Post-jump value at position "");
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_105_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoRoShiRo64Star(new int[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoRoShiRo64StarTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_106_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertIntArrayConstructorWithSingleBitSeedIsFunctional(XoRoShiRo64Star.class, SEED_SIZE);
    }
",XoRoShiRo64StarTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertIntArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertIntArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        assertIntArrayConstructorWithSingleBitInPoolIsFunctional(type, 32 * size);
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_107_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo64Star(new int[] {0x012de1ba}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo64StarTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo64Star(new int[] {0x012de1ba}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarTest.java
rng_108_1,"    @Test
    void testElementConstructor_1_oe() {
        final int[] seed = {
            0x012de1ba, 0xa5a818b8,
        };
        final XoRoShiRo64Star rng1 = new XoRoShiRo64Star(seed);
        final XoRoShiRo64Star rng2 = new XoRoShiRo64Star(seed[0], seed[1]);
        RandomAssert.assertNextIntEquals(seed.length * 2, rng1, rng2);
    }
",XoRoShiRo64StarTest::testElementConstructor_1_oe,assertNextIntEquals,"    public static void assertNextIntEquals(int cycles, UniformRandomProvider rng1, UniformRandomProvider rng2) {
        for (int i = 0; i < cycles; i++) {
            final int index = i;
            Assertions.assertEquals(rng1.nextInt(), rng2.nextInt(), () -> ""Value at position "" + index);
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_113_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new Well44497b(new int[SEED_SIZE]), 2 * SEED_SIZE);
    }
",Well44497bTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_114_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertIntArrayConstructorWithSingleBitInPoolIsFunctional(Well44497b.class, 44497);
    }
",Well44497bTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertIntArrayConstructorWithSingleBitInPoolIsFunctional(Class<T> type, int k) {
        try {
            // Find the int[] constructor
            final Constructor<T> constructor = type.getConstructor(int[].class);
            final int size = (k + 31) / 32;
            final int[] seed = new int[size];
            int remaining = k;
            for (int i = 0; i < seed.length; i++) {
                seed[i] = 0x80000000;
                for (int j = 0; j < 32; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 31 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                    // Terminate when the entire bit pool has been tested
                    if (--remaining == 0) {
                        return;
                    }
                }
                Assertions.assertEquals(0, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_117_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new Well19937a(new int[SEED_SIZE]), 2 * SEED_SIZE);
    }
",Well19937aTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_118_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertIntArrayConstructorWithSingleBitInPoolIsFunctional(Well19937a.class, 19937);
    }
",Well19937aTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertIntArrayConstructorWithSingleBitInPoolIsFunctional(Class<T> type, int k) {
        try {
            // Find the int[] constructor
            final Constructor<T> constructor = type.getConstructor(int[].class);
            final int size = (k + 31) / 32;
            final int[] seed = new int[size];
            int remaining = k;
            for (int i = 0; i < seed.length; i++) {
                seed[i] = 0x80000000;
                for (int j = 0; j < 32; j++) {
                    final UniformRandomProvider rng = constructor.newInstance(seed);
                    RandomAssert.assertNextLongNonZeroOutputFromSingleBitSeed(rng, 2 * size, 2 * size, i, 31 - j);
                    // Eventually reset to zero
                    seed[i] >>>= 1;
                    // Terminate when the entire bit pool has been tested
                    if (--remaining == 0) {
                        return;
                    }
                }
                Assertions.assertEquals(0, seed[i], ""Seed element was not reset"");
            }
        } catch (IllegalAccessException | NoSuchMethodException | InstantiationException |
                InvocationTargetException ex) {
            Assertions.fail(ex.getMessage());
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_120_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new Well512a(new int[SEED_SIZE]), 2 * SEED_SIZE);
    }
",Well512aTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_121_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertIntArrayConstructorWithSingleBitSeedIsFunctional(Well512a.class, SEED_SIZE);
    }
",Well512aTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertIntArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertIntArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        assertIntArrayConstructorWithSingleBitInPoolIsFunctional(type, 32 * size);
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_123_1,"    @Test
    void testConstructorWithZeroSeedIsNonFunctional_1_oe() {
        RandomAssert.assertNextIntZeroOutput(new XoShiRo128PlusPlus(new int[SEED_SIZE]), 2 * SEED_SIZE);
    }
",XoShiRo128PlusPlusTest::testConstructorWithZeroSeedIsNonFunctional_1_oe,assertNextIntZeroOutput,"    public static void assertNextIntZeroOutput(UniformRandomProvider rng, int cycles) {
        for (int i = 0; i < cycles; i++) {
            Assertions.assertEquals(0, rng.nextInt(), ""Expected the generator to output zeros"");
        }
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_124_1,"    @Test
    void testConstructorWithSingleBitSeedIsFunctional_1_oe() {
        RandomAssert.assertIntArrayConstructorWithSingleBitSeedIsFunctional(XoShiRo128PlusPlus.class, SEED_SIZE);
    }
",XoShiRo128PlusPlusTest::testConstructorWithSingleBitSeedIsFunctional_1_oe,assertIntArrayConstructorWithSingleBitSeedIsFunctional,"    public static <T extends UniformRandomProvider> void
        assertIntArrayConstructorWithSingleBitSeedIsFunctional(Class<T> type, int size) {
        assertIntArrayConstructorWithSingleBitInPoolIsFunctional(type, 32 * size);
    }
",commons-rng-core/src/test/java/org/apache/commons/rng/core/RandomAssert.java
rng_125_1,"    @Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo128PlusPlus(new int[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo128PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe,assertNextLongNonZeroOutput,"        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo128PlusPlus(new int[] {SEED[0]}
",commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java
