classname,method,docstring,method_definition
com.github.scribejava.core.builder.ServiceBuilderOAuth20,defaultScope(String defaultScope),"/**
     * Configures the default OAuth 2.0 scope.<br>
     *
     * You can request any uniq scope per each access token request using
     * {@link com.github.scribejava.core.oauth.AuthorizationUrlBuilder#scope(java.lang.String) }.<br><br>
     *
     * In case you're requesting always the same scope,<br>
     * you can just set it here and do not provide scope param nowhere more.
     *
     * @param defaultScope The OAuth scope, used as deafult
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderOAuth20 defaultScope(String defaultScope);
com.github.scribejava.core.builder.ServiceBuilderOAuth20,defaultScope(ScopeBuilder scopeBuilder),,ServiceBuilderOAuth20 defaultScope(ScopeBuilder scopeBuilder);
com.github.scribejava.core.builder.ServiceBuilderOAuth20,build(DefaultApi20 api),,OAuth20Service build(DefaultApi20 api);
com.github.scribejava.core.builder.ServiceBuilderCommon,callback(String callback),"/**
     * Adds an OAuth callback url
     *
     * @param callback callback url. Must be a valid url or 'oob'
     * ({@link com.github.scribejava.core.model.OAuthConstants#OOB} for out of band OAuth
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderCommon callback(String callback);
com.github.scribejava.core.builder.ServiceBuilderCommon,apiKey(String apiKey),"/**
     * Configures the api key
     *
     * @param apiKey The api key for your application
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderCommon apiKey(String apiKey);
com.github.scribejava.core.builder.ServiceBuilderCommon,apiSecret(String apiSecret),"/**
     * Configures the api secret
     *
     * @param apiSecret The api secret for your application
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderCommon apiSecret(String apiSecret);
com.github.scribejava.core.builder.ServiceBuilderCommon,apiSecretIsEmptyStringUnsafe(),"/**
     * Configures the api secret as """" (empty string).
     *
     * Used usually for a test environments or another strange cases. Not all providers support empty string as api key
     * and will throw an Exception in such cases.
     *
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderCommon apiSecretIsEmptyStringUnsafe();
com.github.scribejava.core.builder.ServiceBuilderCommon,httpClientConfig(HttpClientConfig httpClientConfig),,ServiceBuilderCommon httpClientConfig(HttpClientConfig httpClientConfig);
com.github.scribejava.core.builder.ServiceBuilderCommon,httpClient(HttpClient httpClient),"/**
     * takes precedence over httpClientConfig
     *
     * @param httpClient externally created HTTP client
     * @return the {@link ServiceBuilder} instance for method chaining
     */",ServiceBuilderCommon httpClient(HttpClient httpClient);
com.github.scribejava.core.builder.ServiceBuilderCommon,userAgent(String userAgent),,ServiceBuilderCommon userAgent(String userAgent);
com.github.scribejava.core.builder.ServiceBuilderCommon,debugStream(OutputStream debugStream),,ServiceBuilderCommon debugStream(OutputStream debugStream);
com.github.scribejava.core.builder.ServiceBuilderCommon,debug(),,ServiceBuilderCommon debug();
com.github.scribejava.core.builder.ScopeBuilder,withScope(String scope),,"public final ScopeBuilder withScope(String scope) {
        scopes.add(scope);
        return this;
    }"
com.github.scribejava.core.builder.ScopeBuilder,withScopes(String... scopes),,"public final ScopeBuilder withScopes(String... scopes) {
        this.scopes.addAll(Arrays.asList(scopes));
        return this;
    }"
com.github.scribejava.core.builder.ScopeBuilder,withScopes(Collection<String> scopes),,"public final ScopeBuilder withScopes(Collection<String> scopes) {
        this.scopes.addAll(scopes);
        return this;
    }"
com.github.scribejava.core.builder.ScopeBuilder,build(),,"public String build() {
        final StringBuilder scopeBuilder = new StringBuilder();
        for (String scope : scopes) {
            scopeBuilder.append(' ').append(scope);
        }
        return scopeBuilder.substring(1);
    }"
com.github.scribejava.core.extractors.OAuth1AccessTokenJSONExtractor,"createToken(String token, String secret, String response)",,"@Override
    protected OAuth1AccessToken createToken(String token, String secret, String response) {
        return new OAuth1AccessToken(token, secret, response);
    }"
com.github.scribejava.core.extractors.OAuth1AccessTokenJSONExtractor,instance(),,"public static OAuth1AccessTokenJSONExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.extractors.TokenExtractor,extract(Response response),"/**
     * Extracts the concrete type of token from the contents of an Http Response
     *
     * @param response the whole response
     * @return OAuth access token
     * @throws java.io.IOException in case of troubles while getting body from the response
     */","T extract(Response response) throws IOException, OAuthException;"
com.github.scribejava.core.extractors.OAuth1RequestTokenJSONExtractor,"createToken(String token, String secret, String response)",,"@Override
    protected OAuth1RequestToken createToken(String token, String secret, String response) {
        return new OAuth1RequestToken(token, secret, response);
    }"
com.github.scribejava.core.extractors.OAuth1RequestTokenJSONExtractor,instance(),,"public static OAuth1RequestTokenJSONExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.extractors.AbstractJsonExtractor,"extractRequiredParameter(JsonNode errorNode, String parameterName, String rawResponse)",,"protected static JsonNode extractRequiredParameter(JsonNode errorNode, String parameterName, String rawResponse)
            throws OAuthException {
        final JsonNode value = errorNode.get(parameterName);

        if (value == null) {
            throw new OAuthException(""Response body is incorrect. Can't extract a '"" + parameterName
                    + ""' from this: '"" + rawResponse + ""'"", null);
        }

        return value;
    }"
com.github.scribejava.core.extractors.BaseStringExtractor,extract(OAuthRequest request),"/**
     * Extracts an url-encoded base string from the {@link OAuthRequest}.
     *
     * See <a href=""http://oauth.net/core/1.0/#anchor14"">the oauth spec</a> for more info on this.
     *
     * @param request the OAuthRequest
     * @return the url-encoded base string
     */",String extract(OAuthRequest request);
com.github.scribejava.core.extractors.OAuth2AccessTokenExtractor,instance(),,"public static OAuth2AccessTokenExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.core.extractors.OAuth2AccessTokenExtractor,extract(Response response),"/**
     * {@inheritDoc}
     */","@Override
    public OAuth2AccessToken extract(Response response) throws IOException {
        if (response.getCode() != 200) {
            throw new OAuthException(""Response code is not 200 but '"" + response.getCode() + '\'');
        }
        final String body = response.getBody();
        Preconditions.checkEmptyString(body,
                ""Response body is incorrect. Can't extract a token from an empty string"");

        final String accessToken = extractParameter(body, ACCESS_TOKEN_REGEX_PATTERN, true);
        final String tokenType = extractParameter(body, TOKEN_TYPE_REGEX_PATTERN, false);
        final String expiresInString = extractParameter(body, EXPIRES_IN_REGEX_PATTERN, false);
        Integer expiresIn;
        try {
            expiresIn = expiresInString == null ? null : Integer.valueOf(expiresInString);
        } catch (NumberFormatException nfe) {
            expiresIn = null;
        }
        final String refreshToken = extractParameter(body, REFRESH_TOKEN_REGEX_PATTERN, false);
        final String scope = extractParameter(body, SCOPE_REGEX_PATTERN, false);

        return new OAuth2AccessToken(accessToken, tokenType, expiresIn, refreshToken, scope, body);
    }"
com.github.scribejava.core.extractors.OAuth2AccessTokenExtractor,"extractParameter(String response, Pattern regexPattern, boolean required)",,"private static String extractParameter(String response, Pattern regexPattern, boolean required)
            throws OAuthException {

        final Matcher matcher = regexPattern.matcher(response);
        if (matcher.find()) {
            return OAuthEncoder.decode(matcher.group(1));
        } else if (required) {
            throw new OAuthException(""Response body is incorrect. Can't extract a '"" + regexPattern.pattern()
                    + ""' from this: '"" + response + ""'"", null);
        } else {
            return null;
        }
    }"
com.github.scribejava.core.extractors.HeaderExtractorImpl,extract(OAuthRequest request),"/**
     * {@inheritDoc}
     */","@Override
    public String extract(OAuthRequest request) {
        checkPreconditions(request);
        final Map<String, String> parameters = request.getOauthParameters();

        final StringBuilder header = new StringBuilder(PREAMBLE);

        for (Map.Entry<String, String> parameter : parameters.entrySet()) {
            if (header.length() > PREAMBLE.length()) {
                header.append(PARAM_SEPARATOR);
            }
            header.append(parameter.getKey())
                    .append(""=\"""")
                    .append(OAuthEncoder.encode(parameter.getValue()))
                    .append('""');
        }

        if (request.getRealm() != null && !request.getRealm().isEmpty()) {
            header.append(PARAM_SEPARATOR)
                    .append(OAuthConstants.REALM)
                    .append(""=\"""")
                    .append(request.getRealm())
                    .append('""');
        }
        return header.toString();
    }"
com.github.scribejava.core.extractors.HeaderExtractorImpl,void checkPreconditions(OAuthRequest request),,"private void checkPreconditions(OAuthRequest request) {
        Preconditions.checkNotNull(request, ""Cannot extract a header from a null object"");

        if (request.getOauthParameters() == null || request.getOauthParameters().size() <= 0) {
            throw new OAuthParametersMissingException(request);
        }
    }"
com.github.scribejava.core.extractors.AbstractOAuth1TokenExtractor,extract(Response response),"/**
     * {@inheritDoc}
     */","@Override
    public T extract(Response response) throws IOException {
        final String body = response.getBody();
        Preconditions.checkEmptyString(body,
                ""Response body is incorrect. Can't extract a token from an empty string"");
        final String token = extract(body, OAUTH_TOKEN_REGEXP_PATTERN);
        final String secret = extract(body, OAUTH_TOKEN_SECRET_REGEXP_PATTERN);
        return createToken(token, secret, body);
    }"
com.github.scribejava.core.extractors.AbstractOAuth1TokenExtractor,"extract(String response, Pattern p)",,"private String extract(String response, Pattern p) {
        final Matcher matcher = p.matcher(response);
        if (matcher.find() && matcher.groupCount() >= 1) {
            return OAuthEncoder.decode(matcher.group(1));
        } else {
            throw new OAuthException(""Response body is incorrect. Can't extract token and secret from this: '""
                    + response + ""'"", null);
        }
    }"
com.github.scribejava.core.extractors.AbstractOAuth1TokenExtractor,"createToken(String token, String secret, String response)",,"protected abstract T createToken(String token, String secret, String response);"
com.github.scribejava.core.extractors.AbstractOAuth1JSONTokenExtractor,extract(Response response),,"@Override
    public T extract(Response response) throws IOException {
        final String rawBody = response.getBody();
        Preconditions.checkEmptyString(rawBody,
                ""Response body is incorrect. Can't extract a token from an empty string"");

        final JsonNode body = OBJECT_MAPPER.readTree(rawBody);

        final JsonNode token = body.get(OAuthConstants.TOKEN);
        final JsonNode secret = body.get(OAuthConstants.TOKEN_SECRET);

        if (token == null || secret == null) {
            throw new OAuthException(""Response body is incorrect. Can't extract token and secret from this: '""
                    + rawBody + '\'', null);
        }

        return createToken(token.asText(), secret.asText(), rawBody);
    }"
