classname,method,docstring,annotations,method_definition
org.apache.commons.imaging.formats.tiff.TiffLzwTest,"void init(final int clearCode, final int eoiCode)",,,"@Override
            public void init(final int clearCode, final int eoiCode) {
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void code(final int code),,,"@Override
            public void code(final int code) {
                if (DEBUG) {
                    if (code == clearCode) {
                        Debug.debug(""clearCode: "" + index + ""/"" + codes.size());
                        Debug.debug();
                    }
                    if (code == eoiCode) {
                        Debug.debug(""eoiCode: "" + index + ""/"" + codes.size());
                        Debug.debug();
                    }
                }
                final Integer expectedCode = codes.get(index++);
                if (code != expectedCode) {
                    Debug.debug(""bad code: "" + index + ""/"" + codes.size());
                    Debug.debug(""code: "" + code + "" (0x""
                            + Integer.toHexString(code) + "") ""
                            + Integer.toBinaryString(code));
                    Debug.debug(""expected: "" + expectedCode + "" (0x""
                            + Integer.toHexString(expectedCode)
                            + "") ""
                            + Integer.toBinaryString(expectedCode));
                    Debug.debug(""clearCode: "" + clearCode + "" (0x""
                            + Integer.toHexString(clearCode) + "") ""
                            + Integer.toBinaryString(clearCode));
                    Debug.debug(""eoiCode: "" + eoiCode + "" (0x""
                            + Integer.toHexString(eoiCode) + "") ""
                            + Integer.toBinaryString(eoiCode));
                    Debug.debug();
                }
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,"void init(final int clearCode, final int eoiCode)",,,"@Override
            public void init(final int clearCode, final int eoiCode) {
                this.clearCode = clearCode;
                this.eoiCode = eoiCode;
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void decompressRoundtripAndValidate(final byte[] src),,,"private void decompressRoundtripAndValidate(final byte[] src) throws IOException, ImageReadException {
        Debug.debug();
        Debug.debug(""roundtripAndValidate: "" + src.length);
        Debug.debug();

        final int LZW_MINIMUM_CODE_SIZE = 8;
        final List<Integer> codes = new ArrayList<>();

        final MyLzwDecompressor.Listener decompressionListener = new MyLzwDecompressor.Listener() {

            @Override
            public void code(final int code) {
                Debug.debug(""listener code: "" + code + "" (0x""
                        + Integer.toHexString(code) + "") ""
                        + Integer.toBinaryString(code) + "", index: ""
                        + codes.size());
                codes.add(code);
            }

            @Override
            public void init(final int clearCode, final int eoiCode) {
            }

        };
        final InputStream is = new ByteArrayInputStream(src);
        final MyLzwDecompressor decompressor = new MyLzwDecompressor(
                LZW_MINIMUM_CODE_SIZE, ByteOrder.BIG_ENDIAN,
                decompressionListener);
        decompressor.setTiffLZWMode();
        final byte[] decompressed = decompressor.decompress(is, src.length);

        final MyLzwCompressor.Listener compressionListener = new MyLzwCompressor.Listener() {

            int clearCode, eoiCode;

            @Override
            public void init(final int clearCode, final int eoiCode) {
                this.clearCode = clearCode;
                this.eoiCode = eoiCode;
            }

            int index = 0;

            private void code(final int code) {

                if (code == clearCode) {
                    Debug.debug(""clearCode: "" + index + ""/"" + codes.size());
                    Debug.debug();
                }
                if (code == eoiCode) {
                    Debug.debug(""eoiCode: "" + index + ""/"" + codes.size());
                    Debug.debug();
                }
                final Integer expectedCode = codes.get(index++);
                if (code != expectedCode) {
                    Debug.debug(""bad code: "" + index + ""/"" + codes.size());
                    Debug.debug(""code: "" + code + "" (0x""
                            + Integer.toHexString(code) + "") ""
                            + Integer.toBinaryString(code));
                    Debug.debug(""expected: "" + expectedCode + "" (0x""
                            + Integer.toHexString(expectedCode)
                            + "") ""
                            + Integer.toBinaryString(expectedCode));
                    Debug.debug(""clearCode: "" + clearCode + "" (0x""
                            + Integer.toHexString(clearCode) + "") ""
                            + Integer.toBinaryString(clearCode));
                    Debug.debug(""eoiCode: "" + eoiCode + "" (0x""
                            + Integer.toHexString(eoiCode) + "") ""
                            + Integer.toBinaryString(eoiCode));
                    Debug.debug();
                }
            }

            @Override
            public void dataCode(final int code) {
                code(code);
            }

            @Override
            public void eoiCode(final int code) {
                code(code);
            }

            @Override
            public void clearCode(final int code) {
                code(code);
            }

        };

        final MyLzwCompressor compressor = new MyLzwCompressor(LZW_MINIMUM_CODE_SIZE,
                ByteOrder.BIG_ENDIAN, true, compressionListener);
        final byte[] compressed = compressor.compress(decompressed);

        assertEquals(src.length, compressed.length);
        for (int i = 0; i < src.length; i++) {
            assertEquals(src[i], compressed[i]);
        }
    }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void code(final int code),,,"@Override
            public void code(final int code) {
                Debug.debug(""listener code: "" + code + "" (0x""
                        + Integer.toHexString(code) + "") ""
                        + Integer.toBinaryString(code) + "", index: ""
                        + codes.size());
                codes.add(code);
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,"void init(final int clearCode, final int eoiCode)",,,"@Override
            public void init(final int clearCode, final int eoiCode) {
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,"void init(final int clearCode, final int eoiCode)",,,"@Override
            public void init(final int clearCode, final int eoiCode) {
                this.clearCode = clearCode;
                this.eoiCode = eoiCode;
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void code(final int code),,,"private void code(final int code) {

                if (code == clearCode) {
                    Debug.debug(""clearCode: "" + index + ""/"" + codes.size());
                    Debug.debug();
                }
                if (code == eoiCode) {
                    Debug.debug(""eoiCode: "" + index + ""/"" + codes.size());
                    Debug.debug();
                }
                final Integer expectedCode = codes.get(index++);
                if (code != expectedCode) {
                    Debug.debug(""bad code: "" + index + ""/"" + codes.size());
                    Debug.debug(""code: "" + code + "" (0x""
                            + Integer.toHexString(code) + "") ""
                            + Integer.toBinaryString(code));
                    Debug.debug(""expected: "" + expectedCode + "" (0x""
                            + Integer.toHexString(expectedCode)
                            + "") ""
                            + Integer.toBinaryString(expectedCode));
                    Debug.debug(""clearCode: "" + clearCode + "" (0x""
                            + Integer.toHexString(clearCode) + "") ""
                            + Integer.toBinaryString(clearCode));
                    Debug.debug(""eoiCode: "" + eoiCode + "" (0x""
                            + Integer.toHexString(eoiCode) + "") ""
                            + Integer.toBinaryString(eoiCode));
                    Debug.debug();
                }
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void dataCode(final int code),,,"@Override
            public void dataCode(final int code) {
                code(code);
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void eoiCode(final int code),,,"@Override
            public void eoiCode(final int code) {
                code(code);
            }"
org.apache.commons.imaging.formats.tiff.TiffLzwTest,void clearCode(final int code),,,"@Override
            public void clearCode(final int code) {
                code(code);
            }"
org.apache.commons.imaging.formats.tiff.TiffFloatingPointMultivariableTest,void test(),,,"@Test
    public void test() throws Exception {
        // we set up the 32 and 64 bit test cases.  At this time,
        // the Tile format is not supported for floating-point samples by the
        // TIFF datareaders classes.  So that format is not yet exercised.
        // Note also that the compressed floating-point with predictor=3
        // is processed in other tests, but not here.
        List<File>testFiles = new ArrayList<>();
        testFiles.add(writeFile(ByteOrder.LITTLE_ENDIAN, false, false, TiffPlanarConfiguration.CHUNKY));
        testFiles.add(writeFile(ByteOrder.BIG_ENDIAN,    false, false, TiffPlanarConfiguration.CHUNKY));
        testFiles.add(writeFile(ByteOrder.LITTLE_ENDIAN, true, false, TiffPlanarConfiguration.CHUNKY));
        testFiles.add(writeFile(ByteOrder.BIG_ENDIAN,    true, false, TiffPlanarConfiguration.CHUNKY));
        testFiles.add(writeFile(ByteOrder.LITTLE_ENDIAN, false, false, TiffPlanarConfiguration.PLANAR));
        testFiles.add(writeFile(ByteOrder.BIG_ENDIAN,    false, false, TiffPlanarConfiguration.PLANAR));
        testFiles.add(writeFile(ByteOrder.LITTLE_ENDIAN, true, false, TiffPlanarConfiguration.PLANAR));
        testFiles.add(writeFile(ByteOrder.BIG_ENDIAN,    true, false, TiffPlanarConfiguration.PLANAR));

        // To exercise the horizontal-differencing-predictor logic, we include a writer that will
        // reorganize the bytes into the form used by the floating-pont horizontal predictor.
        // This test does not apply data compression, but it does apply the predictor.
        // Note that although the TIFF predictor does not require big-endian formats, per se,
        // the test logic implemented here does.
        testFiles.add(writeFile(ByteOrder.BIG_ENDIAN, true, true, TiffPlanarConfiguration.PLANAR));

        for(File testFile : testFiles){
            final String name = testFile.getName();
            final ByteSourceFile byteSource = new ByteSourceFile(testFile);
            final TiffReader tiffReader = new TiffReader(true);
            final TiffContents contents = tiffReader.readDirectories(
                byteSource,
                true, // indicates that application should read image data, if present
                FormatCompliance.getDefault());
            final TiffDirectory directory = contents.directories.get(0);
            final TiffRasterData raster = directory.getRasterData(new TiffImagingParameters());
            assertNotNull(raster, ""Failed to get raster from "" + name);
            assertEquals(2, raster.getSamplesPerPixel(), ""Invalid samples per pixel in "" + name);
            for(int iPlane = 0; iPlane<2; iPlane++){
                int pOffset = iPlane*width*height;
                for(int iRow=0; iRow<height; iRow++){
                    for(int iCol=0; iCol<width; iCol++){
                        int index = pOffset + iRow*width +iCol;
                        float tValue = fSample[index];
                        float rValue = raster.getValue(iCol, iRow, iPlane);
                        assertEquals(tValue, rValue, ""Failed at index x=""+iCol+"", y=""+iRow+"", iPlane=""+iPlane);
                    }
                }
            }
        }
    }"
