classname,method,docstring,method_definition
org.apache.commons.imaging.Imaging,"getMetadata(final InputStream is, final String fileName)","/**
     * Parses the metadata of an image file. This metadata depends on the format of the image.
     *
     * <p>JPEG/JFIF files may contain EXIF and/or IPTC metadata. PNG files may
     * contain comments. TIFF files may contain metadata.</p>
     *
     * <p>The instance of IImageMetadata returned by getMetadata() should be upcast (depending on image format).</p>
     *
     * <p>Not to be confused with ""image info.""</p>
     *
     * @param is InputStream from which to read image data.
     * @param fileName Filename associated with image data (optional).
     * @return An instance of IImageMetadata.
     * @see org.apache.commons.imaging.common.ImageMetadata
     * @throws ImageReadException if it fails to read the image metadata
     * @throws IOException if it fails to read the image data
     */","public static ImageMetadata getMetadata(final InputStream is, final String fileName) throws ImageReadException, IOException {
        return getMetadata(new ByteSourceInputStream(is, fileName));
    }"
org.apache.commons.imaging.Imaging,getMetadata(final File file),"/**
     * Parses the metadata of an image file. This metadata depends on the format of the image.
     *
     * <p>JPEG/JFIF files may contain EXIF and/or IPTC metadata. PNG files may
     * contain comments. TIFF files may contain metadata.</p>
     *
     * <p>The instance of IImageMetadata returned by getMetadata() should be upcast
     * (depending on image format).</p>
     *
     * <p>Not to be confused with ""image info.""</p>
     *
     * @param file File containing image data.
     * @return An instance of IImageMetadata.
     * @see org.apache.commons.imaging.common.ImageMetadata
     * @throws ImageReadException if it fails to read the image metadata
     * @throws IOException if it fails to read the image data
     */","public static ImageMetadata getMetadata(final File file) throws ImageReadException, IOException {
        return getMetadata(new ByteSourceFile(file));
    }"
org.apache.commons.imaging.Imaging,getMetadata(final ByteSource byteSource),,"private static ImageMetadata getMetadata(final ByteSource byteSource) throws ImageReadException, IOException {
        final ImageParser<?> imageParser = Util.getImageParser(byteSource);
        return imageParser.getMetadata(byteSource, null);
    }"
org.apache.commons.imaging.Imaging,dumpImageFile(final byte[] bytes),"/**
     * Write the ImageInfo and format-specific information for the image content of the specified byte array to a string.
     *
     * @param bytes A valid array of bytes.
     * @return A valid string.
     * @throws ImageReadException In the event that the specified content does not conform to the format of the specific parser implementation.
     * @throws IOException In the event of unsuccessful read or access operation.
     */","public static String dumpImageFile(final byte[] bytes) throws ImageReadException, IOException {
        return dumpImageFile(new ByteSourceArray(bytes));
    }"
org.apache.commons.imaging.Imaging,dumpImageFile(final File file),"/**
     * Write the ImageInfo and format-specific information for the image content of the specified file to a string.
     *
     * @param file A valid file reference.
     * @return A valid string.
     * @throws ImageReadException In the event that the specified content does not conform to the format of the specific parser implementation.
     * @throws IOException In the event of unsuccessful read or access operation.
     */","public static String dumpImageFile(final File file) throws ImageReadException, IOException {
        return dumpImageFile(new ByteSourceFile(file));
    }"
org.apache.commons.imaging.Imaging,dumpImageFile(final ByteSource byteSource),,"private static String dumpImageFile(final ByteSource byteSource) throws ImageReadException, IOException {
        final ImageParser<?> imageParser = Util.getImageParser(byteSource);
        return imageParser.dumpImageFile(byteSource);
    }"
org.apache.commons.imaging.Imaging,getFormatCompliance(final byte[] bytes),"/**
     * Attempts to determine the image format of the specified data and evaluates its format compliance.
     *
     * <p>This method returns a FormatCompliance object which includes information about the data's compliance to a specific format.</p>
     *
     * @param bytes a valid array of bytes containing image data.
     * @return if successful, a valid FormatCompliance object.
     * @throws ImageReadException in the event of unreadable data.
     * @throws IOException in the event of an unrecoverable I/O condition.
     */","public static FormatCompliance getFormatCompliance(final byte[] bytes) throws ImageReadException, IOException {
        return getFormatCompliance(new ByteSourceArray(bytes));
    }"
org.apache.commons.imaging.Imaging,getFormatCompliance(final File file),"/**
     * Attempts to determine the image format of the specified data and
     * evaluates its format compliance.   This method
     * returns a FormatCompliance object which includes information
     * about the data's compliance to a specific format.
     *
     * @param file valid file containing image data
     * @return if successful, a valid FormatCompliance object.
     * @throws ImageReadException in the event of unreadable data.
     * @throws IOException in the event of an unrecoverable I/O condition.
     */","public static FormatCompliance getFormatCompliance(final File file) throws ImageReadException, IOException {
        return getFormatCompliance(new ByteSourceFile(file));
    }"
org.apache.commons.imaging.Imaging,getFormatCompliance(final ByteSource byteSource),,"private static FormatCompliance getFormatCompliance(final ByteSource byteSource) throws ImageReadException, IOException {
        final ImageParser<?> imageParser = Util.getImageParser(byteSource);
        return imageParser.getFormatCompliance(byteSource);
    }"
org.apache.commons.imaging.Imaging,"getAllBufferedImages(final InputStream is, final String fileName)","/**
     * Gets all images specified by the InputStream  (some formats may include multiple images within a single data source).
     *
     * @param is A valid InputStream
     * @param fileName Filename associated with image data (optional).
     * @return A valid (potentially empty) list of BufferedImage objects.
     * @throws ImageReadException In the event that the specified content does not conform to the format of the specific parser implementation.
     * @throws IOException In the event of unsuccessful read or access operation.
     */","public static List<BufferedImage> getAllBufferedImages(final InputStream is, final String fileName) throws ImageReadException, IOException {
        return getAllBufferedImages(new ByteSourceInputStream(is, fileName));
    }"
org.apache.commons.imaging.Imaging,getAllBufferedImages(final byte[] bytes),"/**
     * Gets all images specified by the byte array (some formats may include multiple images within a single data source).
     *
     * @param bytes a valid array of bytes
     * @return A valid (potentially empty) list of BufferedImage objects.
     * @throws ImageReadException In the event that the specified content does not conform to the format of the specific parser implementation.
     * @throws IOException In the event of unsuccessful read or access operation.
     */","public static List<BufferedImage> getAllBufferedImages(final byte[] bytes) throws ImageReadException, IOException {
        return getAllBufferedImages(new ByteSourceArray(bytes));
    }"
org.apache.commons.imaging.Imaging,getAllBufferedImages(final File file),"/**
     * Gets all images specified by the file (some formats may include multiple images within a single data source).
     *
     * @param file A reference to a valid data file.
     * @return A valid (potentially empty) list of BufferedImage objects.
     * @throws ImageReadException In the event that the specified content does not conform to the format of the specific parser implementation.
     * @throws IOException In the event of unsuccessful read or access operation.
     */","public static List<BufferedImage> getAllBufferedImages(final File file) throws ImageReadException, IOException {
        return getAllBufferedImages(new ByteSourceFile(file));
    }"
org.apache.commons.imaging.Imaging,getAllBufferedImages(final ByteSource byteSource),,"private static List<BufferedImage> getAllBufferedImages(final ByteSource byteSource) throws ImageReadException, IOException {
        final ImageParser<?> imageParser = Util.getImageParser(byteSource);
        return imageParser.getAllBufferedImages(byteSource);
    }"
org.apache.commons.imaging.Imaging,getBufferedImage(final InputStream is),"/**
     * Reads the first image from an InputStream.
     *
     * <p>For the most recent information on support for specific formats, refer to
     * <a href=""https://commons.apache.org/imaging/formatsupport.html"">Format Support</a>
     * at the main project development web site.   While the Apache Commons
     * Imaging package does not fully support all formats, it  can read
     * image info, metadata and ICC profiles from all image formats that
     * provide this data.</p>
     *
     * @param is a valid ImageStream from which to read data.
     * @return if successful, a valid buffered image
     * @throws ImageReadException in the event of a processing errorfileName while reading an image (i.e. a format violation, etc.).
     * @throws IOException  in the event of an unrecoverable I/O exception.
     */","public static BufferedImage getBufferedImage(final InputStream is) throws ImageReadException, IOException {
        return getBufferedImage(is, null);
    }"
