focal_method,test_prefix,docstring
"    public MySQLDiskCache( final MySQLDiskCacheAttributes attributes, final DataSourceFactory dsFactory,
    		final TableState tableState) throws SQLException
    {
        super( attributes, dsFactory, tableState);

        mySQLDiskCacheAttributes = attributes;

        log.debug( ""MySQLDiskCacheAttributes = {0}"", attributes );
    }","  public void test10()  throws Throwable  {
      JndiDataSourceFactory jndiDataSourceFactory0 = new JndiDataSourceFactory();
      TableState tableState0 = new TableState("""");
      MySQLDiskCache<CacheElementSerialized<Object, Integer>, String> mySQLDiskCache0 = null;
      try {
        mySQLDiskCache0 = new MySQLDiskCache<CacheElementSerialized<Object, Integer>, String>((MySQLDiskCacheAttributes) null, jndiDataSourceFactory0, tableState0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jcs3.auxiliary.disk.AbstractDiskCache"", e);
      }
  }","/**
     * Delegates to the super and makes use of the MySQL specific parameters used for scheduled
     * optimization.
     * <p>
     * @param attributes the configuration object for this cache
     * @param dsFactory the DataSourceFactory for this cache
     * @param tableState an object to track table operations
     * @throws SQLException if the pool access could not be set up
     */"
"    protected int deleteExpired()
    {
        if (this.getTableState().getState() == TableState.OPTIMIZATION_RUNNING &&
            this.mySQLDiskCacheAttributes.isBalkDuringOptimization())
        {
            return -1;
        }
        return super.deleteExpired();
    }","  public void test11()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      SharedPoolDataSourceFactory sharedPoolDataSourceFactory0 = new SharedPoolDataSourceFactory();
      TableState tableState0 = new TableState(""jcs"");
      sharedPoolDataSourceFactory0.close();
      tableState0.setState(2);
      ElementAttributes elementAttributes0 = new ElementAttributes();
      MySQLDiskCache<String, String> mySQLDiskCache0 = new MySQLDiskCache<String, String>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      int int0 = mySQLDiskCache0.deleteExpired();
      assertEquals((-1), int0);
}","/**
     * Removed the expired. (now - create time) &gt; max life seconds * 1000
     * <p>
     * If we are currently optimizing, then this method will balk and do nothing.
     * <p>
     * TODO consider blocking and trying again.
     * <p>
     * @return the number deleted
     */"
"    protected int deleteExpired()
    {
        if (this.getTableState().getState() == TableState.OPTIMIZATION_RUNNING &&
            this.mySQLDiskCacheAttributes.isBalkDuringOptimization())
        {
            return -1;
        }
        return super.deleteExpired();
    }","  public void test12()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      JndiDataSourceFactory jndiDataSourceFactory0 = new JndiDataSourceFactory();
      jndiDataSourceFactory0.initialize(mySQLDiskCacheAttributes0);
      TableState tableState0 = new TableState(""?*fZ]u$S7l!w"");
      MySQLDiskCache<String, Integer> mySQLDiskCache0 = new MySQLDiskCache<String, Integer>(mySQLDiskCacheAttributes0, jndiDataSourceFactory0, tableState0);
      mySQLDiskCache0.deleteExpired();
      ElementAttributes elementAttributes0 = new ElementAttributes();
      assertTrue(elementAttributes0.getIsLateral());
}","/**
     * Removed the expired. (now - create time) &gt; max life seconds * 1000
     * <p>
     * If we are currently optimizing, then this method will balk and do nothing.
     * <p>
     * TODO consider blocking and trying again.
     * <p>
     * @return the number deleted
     */"
"    public String getCacheName()
    {
        return cacheName;
    }","  public void test13()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      SharedPoolDataSourceFactory sharedPoolDataSourceFactory0 = new SharedPoolDataSourceFactory();
      TableState tableState0 = new TableState(""jcs"");
      sharedPoolDataSourceFactory0.close();
      tableState0.setState(2);
      MySQLDiskCache<MySQLDiskCache<Delayed, String>, String> mySQLDiskCache0 = new MySQLDiskCache<MySQLDiskCache<Delayed, String>, String>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      MySQLDiskCache<Object, Object> mySQLDiskCache1 = new MySQLDiskCache<Object, Object>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      tableState0.setTableName(""x*/sGK2\"">U-je^p"");
      CacheElement<Object, Object> cacheElement0 = new CacheElement<Object, Object>(""jcs"", sharedPoolDataSourceFactory0, mySQLDiskCache0);
      mySQLDiskCache1.processUpdate(cacheElement0);
      assertEquals(""jcs"", cacheElement0.getCacheName());
}","/**
     * @return the region name.
     * @see ICache#getCacheName
     */"
"    protected Map<K, ICacheElement<K, V>> processGetMatching( final String pattern )
    {
        if (this.getTableState().getState() == TableState.OPTIMIZATION_RUNNING &&
            this.mySQLDiskCacheAttributes.isBalkDuringOptimization())
        {
            return null;
        }
        return super.processGetMatching( pattern );
    }","  public void test14()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      SharedPoolDataSourceFactory sharedPoolDataSourceFactory0 = new SharedPoolDataSourceFactory();
      TableState tableState0 = new TableState(""jcs"");
      sharedPoolDataSourceFactory0.close();
      tableState0.setState(2);
      tableState0.setTableName(""x*/sGK2\"">U-je^p"");
      MySQLDiskCache<Object, Integer> mySQLDiskCache0 = new MySQLDiskCache<Object, Integer>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      Map<Object, ICacheElement<Object, Integer>> map0 = mySQLDiskCache0.processGetMatching("""");
      assertNull(map0);
}","/**
     * This delegates to the generic JDBC disk cache. If we are currently optimizing, then this
     * method will balk and return null.
     * <p>
     * @param pattern used for like query.
     * @return An object matching key, or null.
     */"
"    public String getCacheName()
    {
        return cacheName;
    }","  public void test15()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      JndiDataSourceFactory jndiDataSourceFactory0 = new JndiDataSourceFactory();
      TableState tableState0 = new TableState(""jcs"");
      MySQLDiskCache<Object, String> mySQLDiskCache0 = new MySQLDiskCache<Object, String>(mySQLDiskCacheAttributes0, jndiDataSourceFactory0, tableState0);
      jndiDataSourceFactory0.initialize(mySQLDiskCacheAttributes0);
      mySQLDiskCache0.processGet(mySQLDiskCacheAttributes0.DEFAULT_MAX_TOTAL);
      MySQLDiskCache<Object, Object> mySQLDiskCache1 = new MySQLDiskCache<Object, Object>(mySQLDiskCacheAttributes0, jndiDataSourceFactory0, tableState0);
      mySQLDiskCache1.constructLikeParameterFromPattern(""c'Nv&<6[y=Ixii8@{"");
      mySQLDiskCache1.processGetMatching("""");
      MySQLDiskCache<String, String> mySQLDiskCache2 = new MySQLDiskCache<String, String>(mySQLDiskCacheAttributes0, jndiDataSourceFactory0, tableState0);
      assertNull(mySQLDiskCache2.getCacheName());
}","/**
     * @return the region name.
     * @see ICache#getCacheName
     */"
"    protected ICacheElement<K, V> processGet( final K key )
    {
        if (this.getTableState().getState() == TableState.OPTIMIZATION_RUNNING &&
            this.mySQLDiskCacheAttributes.isBalkDuringOptimization())
        {
            return null;
        }
        return super.processGet( key );
    }","  public void test16()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      SharedPoolDataSourceFactory sharedPoolDataSourceFactory0 = new SharedPoolDataSourceFactory();
      TableState tableState0 = new TableState("""");
      MySQLDiskCache<MySQLDiskCache<Object, Integer>, Integer> mySQLDiskCache0 = new MySQLDiskCache<MySQLDiskCache<Object, Integer>, Integer>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      MySQLDiskCache<Object, Integer> mySQLDiskCache1 = new MySQLDiskCache<Object, Integer>(mySQLDiskCacheAttributes0, sharedPoolDataSourceFactory0, tableState0);
      mySQLDiskCache1.getStatistics();
      // Undeclared exception!
      try { 
        mySQLDiskCache0.processGet(mySQLDiskCache1);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jcs3.auxiliary.disk.jdbc.JDBCDiskCache"", e);
      }
  }","/**
     * This delegates to the generic JDBC disk cache. If we are currently optimizing, then this
     * method will balk and return null.
     * <p>
     * @param key Key to locate value for.
     * @return An object matching key, or null.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test0()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      assertTrue(mySQLDiskCacheAttributes0.isBalkDuringOptimization());
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test1()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      mySQLDiskCacheAttributes0.setBalkDuringOptimization(false);
      boolean boolean0 = mySQLDiskCacheAttributes0.isBalkDuringOptimization();
      assertFalse(boolean0);
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test2()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      mySQLDiskCacheAttributes0.setOptimizationSchedule("")Uf#$BYO:o."");
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertTrue(mySQLDiskCacheAttributes0.isBalkDuringOptimization());
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
"    public String getOptimizationSchedule()
    {
        return optimizationSchedule;
    }","  public void test3()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      mySQLDiskCacheAttributes0.setOptimizationSchedule("")Uf#$BYO:o."");
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertEquals("")Uf#$BYO:o."", string0);
}","/**
     * @return Returns the optimizationSchedule.
     */"
"    public String getOptimizationSchedule()
    {
        return optimizationSchedule;
    }","  public void test4()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      mySQLDiskCacheAttributes0.setOptimizationSchedule("""");
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertEquals("""", string0);
}","/**
     * @return Returns the optimizationSchedule.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test5()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      mySQLDiskCacheAttributes0.setOptimizationSchedule("""");
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertTrue(mySQLDiskCacheAttributes0.isBalkDuringOptimization());
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test6()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertTrue(mySQLDiskCacheAttributes0.isBalkDuringOptimization());
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
"    public String getOptimizationSchedule()
    {
        return optimizationSchedule;
    }","  public void test7()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      String string0 = mySQLDiskCacheAttributes0.getOptimizationSchedule();
      assertNull(string0);
}","/**
     * @return Returns the optimizationSchedule.
     */"
"    public boolean isBalkDuringOptimization()
    {
        return balkDuringOptimization;
    }","  public void test8()  throws Throwable  {
      MySQLDiskCacheAttributes mySQLDiskCacheAttributes0 = new MySQLDiskCacheAttributes();
      boolean boolean0 = mySQLDiskCacheAttributes0.isBalkDuringOptimization();
      assertTrue(boolean0);
}","/**
     * Should we return null while optimizing the table.
     * <p>
     * @return Returns the balkDuringOptimization.
     */"
